starttime_shike,endtime_shike,duration,FixationVecX,FixationVecY,FixationVecZ,startTime_shijian,FixationHitName,Average_CarSpeed_In_This_Fixation,Theta,Phi,r
1552378143775242.0,1552378144824368.0,1.049126,0.4030317636728486,-1.1100404687841101,26.48219144177689,0.0,mcp_road_part_02,2.0,92.39995520769189,89.12808437584205,26.50850972808145
1552378144964339.0,1552378145095160.0,0.130821,0.07494746743621608,-0.12900590000000006,0.6508081798313774,1.1890969999999998,Kooper,3.5,101.14029561729713,83.4307215620937,0.6676907458137661
1552378145114680.0,1552378145235235.0,0.120555,0.09364451262057268,-0.116972875,0.6479260186253066,1.339438,Kooper,3.75,100.13057611830071,81.77600936527051,0.6650263707864159
1552378145384601.0,1552378145524676.0,0.140075,-0.3651504629247694,-1.1100107679884,16.198050826819475,1.609359,mcp_road_part_02,3.8,93.91921105331797,91.29139226289102,16.240144991774287
1552378145614470.0,1552378145785269.0,0.170799,-0.3829239853897759,-1.1103716776011998,19.079683725313014,1.8392279999999999,mcp_road_part_02,3.333333333333333,93.32999060845381,91.14975612326025,19.115802026045888
1552378145884821.0,1552378146395271.0,0.51045,0.03847003955215378,-0.18138955,0.5698090716756337,2.109579,Kooper,4.0,107.62041418911525,86.13759910446444,0.5992199020027574
1552378146485062.0,1552378146595351.0,0.11028900000000001,0.07341932771996487,-0.17999455000000006,0.5878886627191309,2.70982,Kooper,4.0,106.89936405460031,82.88138961980634,0.6191942469582886
1552378147035563.0,1552378147156118.0,0.120555,0.10681153423839032,-0.16816770000000006,0.6184402131594473,3.260321,Kooper,3.8,105.00032390959377,80.20104709293652,0.649736389947763
1552378147174661.0,1552378147284485.0,0.109824,0.10345336321580303,-0.16467801999999998,0.6161512912477253,3.3994190000000004,Kooper,3.8,104.76614208406676,80.46879542305705,0.6461144343984434
1552378147305488.0,1552378147415480.0,0.109992,0.08447186638399838,-0.1487569799999999,0.6185448946274,3.530246,Kooper,4.0,103.40269437926031,82.22348189975989,0.6417646936212196
1552378147504803.0,1552378147864948.0,0.360145,-0.3649630800053882,-1.110055360634154,19.420183906544878,3.729561,mcp_road_part_02,4.076923076923077,93.27088373032066,91.07663156272936,19.455306831748103
1552378148114804.0,1552378148244612.0,0.12980799999999998,0.09248624366078427,-0.14860493333333338,0.6310705861572665,4.339562,Kooper,4.333333333333333,103.11546565101068,81.66239902088138,0.654894813073338
1552378148265107.0,1552378148375396.0,0.11028900000000001,0.09150716378533558,-0.14770614000000004,0.6213401736209051,4.489865,Kooper,4.0,103.23459609600773,81.6220545542211,0.6451777089864407
1552378148444693.0,1552378148585349.0,0.140656,0.08240276164176849,-0.09684416666666673,0.670638018208671,4.6694510000000005,Kooper,4.0,98.15654585882082,82.99505387397974,0.682586521409854
1552378148604869.0,1552378149245125.0,0.640256,-0.24706883848086905,-1.1603322142857142,56.836427848754184,4.8296269999999994,Plane_01,4.173913043478262,91.16953650032073,90.24906407852245,56.84880776643515
1552378149275382.0,1552378149624789.0,0.349407,0.016160437069311834,-1.1597876666666669,50.51996910155172,5.50014,Plane_01,5.384615384615384,91.31510897862738,89.98167210265478,50.53328256320995
1552378149655046.0,1552378149874647.0,0.21960100000000002,0.10737655891947877,-0.10337340909090914,0.6463014314233895,5.879804,Kooper,7.272727272727272,98.9663991040023,80.567037139385,0.663265653695702
1552378149925398.0,1552378150055017.0,0.129619,0.09946070092282926,-0.11610668571428573,0.6356340841350937,6.150156,Kooper,9.285714285714286,100.22987948990837,81.10676949385144,0.653761334440846
1552378150235107.0,1552378150385451.0,0.150344,0.09346622143926084,-0.11747142499999998,0.6154567838513397,6.459865,Kooper,11.875,100.6863395824325,81.36476902580829,0.63350021549349
1552378150435227.0,1552378150614813.0,0.179586,-0.20248725215609745,-1.1589728,58.85728893604729,6.659985000000001,Plane_01,13.75,91.12807228734567,90.19711439980365,58.86904687473529
1552378150635307.0,1552378151464907.0,0.8296,0.20847103765653613,-1.1089451969642066,70.49813238330141,6.860065,mcp_road_part_02,17.428571428571427,90.90119212877356,89.83057032309289,70.50716197066014
1552378151504923.0,1552378151615212.0,0.11028900000000001,0.16148193037919567,-1.158766,24.65304399181433,7.729680999999999,Plane_01,23.0,92.69103287155156,89.62470757108832,24.68078996140374
1552378151685484.0,1552378151815292.0,0.12980799999999998,2.989361453808608,2.646762,293.37138215823717,7.910242,Building 07 (16),24.5,89.48312509188102,89.41619436106063,293.3985506106338
1552378151845549.0,1552378151995557.0,0.150008,7.042789093597548,1.0675197142857142,291.88840195739175,8.070307000000001,Building 07 (16),25.875,89.79051478305729,88.61781486180809,291.9753066164966
1552378152914804.0,1552378153045588.0,0.13078399999999998,-0.10112326963258664,-1.133262714285714,15.30672607492826,9.139562,Plane_01,32.142857142857146,94.23418505465216,90.37851675411429,15.348953496187944
1552378153065108.0,1552378153245668.0,0.18056,-0.14251643693639887,-1.118609,20.1178404159724,9.289866,Plane_01,32.0,93.18245111117636,90.405881227228,20.149419347271785
1552378154264875.0,1552378154464955.0,0.20008,1.0625144143131182,-1.0602599228713998,22.33870830539248,10.489633,mcp_road_part_02,32.0,92.71432068702875,87.27684587447841,22.389081641239358
1552378154485451.0,1552378154775324.0,0.289873,-0.3056187585319856,-1.0602636740607752,29.66893306989223,10.710208999999999,mcp_road_part_02,31.615384615384613,92.04657087145038,90.59018117200556,29.68944511758083
1552378155235020.0,1552378155385332.0,0.150312,1.0580550015399746,-1.0601384986725717,23.87565491185697,11.459778,mcp_road_part_02,30.0,92.53991572991798,87.46258483835305,23.92258914692829
