SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20200111153827555""","=""1578728307550685""",Testhuanghun_on,5.423152,0.5085895,Kooper,-476.3667,1.041413,367.5279,-477.0915,1.103808,367.5199,0.9999681999999999,0,-1.5049079999999993e-05,0.9991404,0.02250011,0.03481925,3.006927,-0.2558986,0.03335571,-0.03483337,0.030485500000000002,0.9989280999999999,-0.01106727,0.00047134339999999996,0.9999386999999998,1,0.7248000000000161,-0.06239499999999998,0.007999999999981355,-0.007951984784374581,-0.06239499999999998,0.7194687133911241,94.95620054387312,90.63324034416343,0.7222129877229364
"=""20200111153827577""","=""1578728307570204""",Testhuanghun_on,5.481699,0.5086287,Kooper,-476.3526,1.041664,367.5278,-477.0852,1.1041379999999998,367.5199,0.9999619000000001,0,-1.286266e-05,0.9991542999999999,0.02123776,0.03520959,3.007111,-0.253272,0.03372192,-0.03522116,0.02997599,0.9989299,-0.01118657,0.0004713252,0.9999372999999999,1,0.7325999999999908,-0.062473999999999925,0.007900000000006456,-0.00785232662653074,-0.062473999999999925,0.7273113719128717,94.90921055468326,90.61856271341333,0.7300318427460771
"=""20200111153827600""","=""1578728307590701""",Testhuanghun_on,5.536269,0.5138785,Kooper,-476.3476,1.041099,367.5283,-477.08,1.104454,367.5199,0.9999530000000001,0,-1.053811e-05,0.9991564000000001,0.02038654,0.03564959,3.006805,-0.2571579,0.0345459,-0.035658800000000004,0.03007465,0.9989114,-0.01145716,0.0004899293,0.9999343,1,0.7323999999999842,-0.06335500000000005,0.008399999999994634,-0.008345280481292386,-0.06335500000000005,0.7269609114834599,94.9804442221294,90.65770846896416,0.729764117065353
"=""20200111153827647""","=""1578728307640477""",Testhuanghun_on,5.499407,0.5168341,Kooper,-476.3634,0.9915251,367.5138,-477.0538,1.103893,367.5199,0.9999728000000001,0,-9.201302e-06,0.9990885,0.02352665,0.03562487,3.013947,-0.4811684,-0.02487183,-0.03563313,0.03090683,0.9988869,0.008139809,-0.0006441904,0.9999667,1,0.690400000000011,-0.11236789999999997,-0.006100000000003547,0.005936403821996152,-0.11236789999999997,0.6725846385432768,99.48437515894038,89.49430594600834,0.6819324613516635
"=""20200111153827668""","=""1578728307659999""",Testhuanghun_on,5.51461,0.5168467999999999,Kooper,-476.3527,0.9852359,367.5121,-477.038,1.103703,367.5199,0.99998,0,-8.996322e-06,0.9990610000000001,0.02456782,0.035693,3.01593,-0.5105847,-0.03167725,-0.03570076,0.03090682,0.9988845,0.01034665,-0.0008681000999999999,0.9999461,1,0.6852999999999838,-0.11846710000000005,-0.007800000000031558,0.007567712893584955,-0.11846710000000005,0.6654175227561063,100.09420177564104,89.34841013079235,0.6759232231930806
"=""20200111153827691""","=""1578728307680493""",Testhuanghun_on,5.483164,0.5169924,Kooper,-476.3378,0.9836524,367.5124,-477.0203,1.103715,367.5199,0.9999825000000001,0,-9.248044e-06,0.9990556,0.02530227,0.03532582,3.016693,-0.5173297,-0.03182983,-0.03533366,0.03122234,0.9988877,0.01038988,-0.0008828217,0.9999456,2,0.6825000000000045,-0.12006260000000002,-0.00749999999999318,0.007268772884782639,-0.12006260000000002,0.6620155432363464,100.27878108761249,89.3709312747532,0.6728539532948627
"=""20200111153827711""","=""1578728307700013""",Testhuanghun_on,5.499835,0.516777,Kooper,-476.3224,0.9835792,367.5118,-477.00699999999995,1.1040459999999999,367.5199,0.999977,0,-1.0109529999999999e-05,0.9990697000000001,0.02490285,0.035205300000000016,3.017212,-0.5195009,-0.03359985,-0.03521406,0.03168846,0.9988773000000001,0.010964100000000001,-0.0009352442999999999,0.9999394,2,0.6845999999999322,-0.12046679999999987,-0.008100000000013097,0.007850041995713566,-0.12046679999999987,0.6640413973876491,100.2817578329685,89.32270288146587,0.6749258111126852
"=""20200111153827736""","=""1578728307730269""",Testhuanghun_on,5.532592,0.5170551999999999,Kooper,-476.3094,0.9848663000000001,367.5124,-476.9874,1.104026,367.5199,0.9999783999999999,0,-1.1244360000000001e-05,0.9990788,0.02524263,0.03470117,3.016785,-0.5155314999999999,-0.0319519,-0.03471096,0.03179807,0.9988914000000001,0.01042855,-0.0008827114,0.9999452,2,0.6779999999999973,-0.11915969999999987,-0.00749999999999318,0.0072679075228715044,-0.11915969999999987,0.65768746906367,100.26882405878905,89.36686724778566,0.6684344871019351
"=""20200111153827758""","=""1578728307750767""",Testhuanghun_on,5.542936,0.5169758,Kooper,-476.2739,0.9830295,367.5117,-476.9644,1.1037540000000001,367.5199,0.9999853000000001,0,-1.211378e-05,0.9990706,0.02633223,0.03412534,3.016907,-0.5115822,-0.03512573,-0.034136099999999996,0.03175375,0.9989126,0.01146657,-0.0009632414999999999,0.9999338,2,0.6904999999999859,-0.12072450000000012,-0.008199999999987995,0.007948695829667191,-0.12072450000000012,0.6700219249221647,100.21325526286441,89.3203127492698,0.68085752293857
"=""20200111153827805""","=""1578728307800541""",Testhuanghun_on,5.5607809999999995,0.5170439,Kooper,-476.2508,0.9843839,367.5108,-476.9102,1.103577,367.5199,0.9999915,0,-1.305458e-05,0.9991046999999998,0.02711599,0.03247481,3.017334,-0.5049451,-0.03659058,-0.0324866,0.03124617,0.9989836,0.01194692,-0.000990539,0.9999280999999999,2,0.6593999999999482,-0.11919310000000005,-0.00909999999998945,0.008803790120636087,-0.11919310000000005,0.6385403268830164,100.57244636823653,89.21009208337344,0.6496293180452739
