SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20200111154028354""","=""1578728428346618""",TestNight_on,5.5787010000000015,0.5464839,Kooper,-475.9296,0.9147259,367.1714,-476.5918,1.109688,367.2203,0.9999639000000001,0,-0.00010148629999999999,0.9975940000000001,0.01648705,0.0673382,3.035187,-0.8815664000000001,-0.22097779999999997,-0.06743811,0.02497586,0.9974108,0.06965249,-0.009869289,0.9975225000000001,1,0.6621999999999844,-0.19496210000000005,-0.04890000000000328,0.044957024825089,-0.19496210000000005,0.6096469793081724,107.68899478978803,85.78248740447488,0.6416391461694905
"=""20200111154028376""","=""1578728428366137""",TestNight_on,5.546602,0.5464541,Kooper,-475.9196,0.9157755,367.1711,-476.5795,1.109508,367.2203,0.9999731,0,-0.00010523620000000001,0.9975431999999999,0.01755839,0.06781874,3.0365599999999997,-0.8759286000000001,-0.2202759,-0.06792242,0.02489769,0.9973799000000001,0.06943391,-0.009772557,0.9975386999999999,1,0.6598999999999933,-0.1937325,-0.04919999999998481,0.04525192282509145,-0.1937325,0.6078087156814724,107.63335495950386,85.74213149727122,0.639540032315397
"=""20200111154028400""","=""1578728428396393""",TestNight_on,5.558764,0.5464091,Kooper,-475.9075,0.9166181999999999,367.1718,-476.5638,1.109357,367.2203,0.9999809000000001,0,-0.0001099602,0.9975280999999999,0.01825868,0.0678567,3.0376279999999998,-0.871967,-0.2187195,-0.06796504,0.02443339,0.9973885,0.06894206,-0.009656519,0.9975738999999999,1,0.6562999999999874,-0.1927388,-0.048499999999989996,0.04460202654370253,-0.1927388,0.6044571238838407,107.64056587392813,85.77987447811596,0.6360078619098744
"=""20200111154028421""","=""1578728428416890""",TestNight_on,5.571192,0.546384,Kooper,-475.8931,0.9176563,367.1714,-476.5469,1.1092389999999999,367.2203,0.9999866,0,-0.0001152473,0.9974894,0.01976289,0.06800079,3.038177,-0.8684021000000001,-0.2178955,-0.06811453,0.02491199,0.9973664000000001,0.06868807,-0.009579956,0.9975921999999998,1,0.6537999999999897,-0.19158269999999988,-0.04890000000000328,0.04498356501573264,-0.19158269999999988,0.6023700760921931,107.59720649473411,85.72921467733451,0.633701160352519
"=""20200111154028444""","=""1578728428436410""",TestNight_on,5.5571839999999995,0.5463098000000001,Kooper,-475.8762,0.9188142,367.1725,-476.5258,1.1091360000000001,367.2203,0.9999915,0,-0.0001217829,0.9975229999999999,0.02078528,0.06720009,3.039398,-0.8630975000000001,-0.2166138,-0.06732028,0.02491103,0.9974204,0.06828519,-0.009462281999999999,0.9976209,2,0.6496000000000208,-0.1903218000000001,-0.04779999999999518,0.04396711709086746,-0.1903218000000001,0.5985071886147206,107.59588266188581,85.79852445747125,0.6295763256063707
"=""20200111154028466""","=""1578728428456906""",TestNight_on,5.585594,0.5462904000000001,Kooper,-475.8387,0.9148898000000001,367.1709,-476.5023,1.1090659999999999,367.2204,0.9999948000000001,0,-0.00012861469999999998,0.9975328000000001,0.02177853,0.06674165,3.040039,-0.8593974,-0.21771239999999997,-0.06686871,0.02503307,0.9974476999999999,0.06863259,-0.009467435,0.9975970999999999,2,0.663599999999974,-0.1941761999999998,-0.04949999999996635,0.04553728610798364,-0.1941761999999998,0.6115358999438201,107.5701563700649,85.74139812050866,0.6432372796974831
"=""20200111154028489""","=""1578728428476425""",TestNight_on,5.5639980000000016,0.5462698,Kooper,-475.8153,0.9157805,367.1703,-476.4761,1.1090200000000001,367.2203,0.9999969000000001,0,-0.0001357343,0.9975325999999999,0.02239043,0.06653801,3.040771,-0.8556225000000001,-0.2188721,-0.06667251,0.02489054,0.9974644,0.06899735,-0.009473413,0.9975719000000001,2,0.6607999999999947,-0.19323950000000006,-0.05000000000001137,0.0459990087262536,-0.19323950000000006,0.6090216486960843,107.55704743120296,85.68068804310978,0.6405972071001752
"=""20200111154028510""","=""1578728428506682""",TestNight_on,5.57474,0.5462359,Kooper,-475.7898,0.9166235,367.1704,-476.4482,1.108983,367.2204,0.9999984000000001,0,-0.0001433606,0.9975417,0.02269781,0.06629763,3.04126,-0.8526638000000001,-0.21981810000000002,-0.06643955,0.02455352,0.9974883,0.0692948,-0.009479078,0.9975511999999999,3,0.6583999999999719,-0.19235950000000002,-0.05000000000001137,0.046001499495843805,-0.19235950000000002,0.6069000311239957,107.5390152731178,85.66541211344132,0.6383149402719813
"=""20200111154028533""","=""1578728428526202""",TestNight_on,5.5273330000000005,0.5461818,Kooper,-475.7623,0.9171372999999999,367.1699,-476.4166,1.108948,367.2204,0.9999992,0,-0.00015158159999999999,0.9975394000000001,0.02264902,0.06634933,3.041443,-0.8507223,-0.2211609,-0.06649958,0.02390569,0.9975001,0.06971684,-0.009513189,0.9975215000000001,3,0.6543000000000347,-0.1918107000000001,-0.050499999999999545,0.0464339490667344,-0.1918107000000001,0.6028094041414731,107.60187898526127,85.59524789173898,0.6342922307437007
"=""20200111154028556""","=""1578728428546698""",TestNight_on,5.574033,0.5461289,Kooper,-475.7325,0.9176791999999999,367.1705,-476.3802,1.1089200000000001,367.2203,0.9999998,0,-0.0001610683,0.9975126,0.02326568,0.06653861,3.041412,-0.8504219000000001,-0.2208862,-0.06669829,0.02395765,0.9974854999999999,0.06962416,-0.009494777,0.9975280999999999,3,0.6476999999999862,-0.1912408000000002,-0.04980000000000473,0.04573220515542426,-0.1912408000000002,0.5960501690708704,107.73981651903122,85.61255257098476,0.6276466220911502
"=""20200111154028578""","=""1578728428566217""",TestNight_on,5.604049,0.5460995,Kooper,-475.7,0.9192653000000001,367.1707,-476.3426,1.108889,367.2203,0.9999998999999999,0,-0.0001710818,0.9974476000000001,0.02315911,0.06754210000000001,3.041931,-0.848124,-0.2196045,-0.06771183,0.02337225,0.9974311,0.0692145,-0.009409939,0.9975574,3,0.6426000000000158,-0.18962369999999995,-0.04959999999999809,0.04554741600296048,-0.18962369999999995,0.5914148084071166,107.72806967018072,85.59609694524687,0.6227384605992013
"=""20200111154028601""","=""1578728428596474""",TestNight_on,5.592568,0.5460774,Kooper,-475.6655,0.920228,367.1717,-476.3018,1.108859,367.2203,1.0,0,-0.00018156299999999998,0.9973924999999999,0.02356857,0.06821186,3.042023,-0.8477343,-0.2164001,-0.06839197,0.02335653,0.9973851,0.06819765,-0.009264104,0.9976288000000001,4,0.6363000000000056,-0.188631,-0.04860000000002174,0.044588638076123566,-0.188631,0.5851800174383092,107.81819757796129,85.64268487707984,0.616445823747378
"=""20200111154028623""","=""1578728428615994""",TestNight_on,5.579744,0.5460632,Kooper,-475.6286,0.921791,367.1723,-476.2604,1.108842,367.2203,0.9999998999999999,0,-0.0001923537,0.9973489999999999,0.02354792,0.06885428,3.0425419999999996,-0.8454232,-0.2147522,-0.06904553,0.02298183,0.9973488000000001,0.06767193,-0.009163881,0.9976655000000001,4,0.6317999999999984,-0.18705100000000008,-0.04800000000000182,0.0440404027481674,-0.18705100000000008,0.5811616901209723,107.79335173701509,85.66641148968984,0.6121082777903644
"=""20200111154028645""","=""1578728428636490""",TestNight_on,5.580963,0.5460682,Kooper,-475.5897,0.9225873,367.173,-476.2155,1.108824,367.2202,0.9999996999999999,0,-0.0002036681,0.9972921999999999,0.02394078,0.069538,3.0425720000000003,-0.8449694999999999,-0.2125549,-0.06974021,0.02305811,0.9972986999999999,0.06697232,-0.009060961999999999,0.9977136999999999,4,0.6258000000000266,-0.1862367000000001,-0.04719999999997526,0.043262681188451266,-0.1862367000000001,0.5751590887145149,107.89465530014878,85.69839011810015,0.6061053912822545
"=""20200111154028668""","=""1578728428656009""",TestNight_on,5.586314,0.5460871,Kooper,-475.5102,0.9133849,367.1714,-476.1648,1.1088040000000001,367.2202,0.9999993,0,-0.00021609439999999998,0.9972540000000001,0.02450605,0.06988477,3.0430599999999997,-0.843225,-0.21057129999999996,-0.07009929,0.02332744,0.9972671999999999,0.0663367,-0.008952015,0.9977571,5,0.6546000000000163,-0.19541910000000007,-0.04879999999997153,0.04469709199411708,-0.19541910000000007,0.6013165429692937,107.95705803668645,85.74890514660318,0.633851748854638
"=""20200111154028691""","=""1578728428686265""",TestNight_on,5.5503620000000025,0.5460868000000001,Kooper,-475.4642,0.9152379999999999,367.1715,-476.1144,1.108782,367.2202,0.999999,0,-0.0002276953,0.9972059000000001,0.02525014,0.07030623,3.043671,-0.8410943999999999,-0.20983890000000002,-0.07053261,0.02382417,0.9972249,0.06609504,-0.008892677,0.9977736999999999,5,0.6501999999999839,-0.19354400000000005,-0.048699999999996635,0.04462035475532823,-0.19354400000000005,0.5975588628656511,107.90003594757087,85.72958848295656,0.6297037800297703
"=""20200111154028713""","=""1578728428706761""",TestNight_on,5.531594,0.5461103,Kooper,-475.4163,0.9165989999999999,367.1721,-476.0597,1.108752,367.2202,0.9999985999999998,0,-0.0002399057,0.9971918,0.02564132,0.07036465,3.044342,-0.8380985999999999,-0.20870970000000005,-0.07060271,0.02398863,0.997216,0.06573148,-0.008807993,0.9977984000000001,5,0.6434000000000424,-0.192153,-0.04809999999997672,0.04403945061336177,-0.192153,0.5909919668036058,107.96463400630927,85.73831830626293,0.6230038149527826
"=""20200111154028734""","=""1578728428726550""",TestNight_on,5.5489559999999996,0.5461863,Kooper,-475.366,0.9181545,367.1719,-476.005,1.108725,367.2201,0.9999983,0,-0.0002518707,0.9972119,0.02562144,0.07008684,3.0446470000000003,-0.8365993,-0.2083435,-0.07033725,0.02377793,0.9972398000000001,0.06560724,-0.008772019,0.997807,5,0.63900000000001,-0.1905705,-0.04820000000000847,0.04413571799069853,-0.1905705,0.5870902330223597,107.93616210228977,85.70075872823524,0.6188214756963862
"=""20200111154028756""","=""1578728428746069""",TestNight_on,5.531683999999999,0.54625,Kooper,-475.3138,0.9188583,367.1725,-475.9454,1.1087,367.2201,0.9999978999999999,0,-0.0002647934,0.9972475000000001,0.02546733,0.06963405,3.0446169999999997,-0.8362303,-0.20950320000000008,-0.06989747,0.0234471,0.9972786,0.0659628,-0.008812671,0.9977832,6,0.6315999999999917,-0.1898417,-0.04759999999998854,0.04352292882850384,-0.1898417,0.5795495066711747,108.08951782102987,85.70527100021032,0.6114014614600647
"=""20200111154028779""","=""1578728428776326""",TestNight_on,5.500093,0.5465011,Kooper,-475.2592,0.9202353000000001,367.1718,-475.88199999999995,1.1086719999999999,367.2201,0.9999976999999999,0,-0.00027842759999999997,0.9972781999999999,0.02529593,0.06925686,3.044403,-0.8360462,-0.2117615,-0.06953325,0.02311674,0.9973118000000001,0.06666605,-0.008902209,0.9977356,6,0.622799999999927,-0.1884366999999998,-0.04829999999998336,0.04411246793334833,-0.1884366999999998,0.570866031947359,108.2167927307736,85.58137028053578,0.6027788368592446
"=""20200111154028801""","=""1578728428796822""",TestNight_on,5.448794,0.5829251,Kooper,-475.202,0.9221030000000001,367.1717,-475.8181,1.108646,367.22,0.9999972,0,-0.0002918096,0.9972974,0.02488506,0.06912775,3.044342,-0.8351613000000001,-0.21524050000000008,-0.06941809,0.02257043,0.9973323000000001,0.06775435,-0.009035751,0.9976610999999999,6,0.6161000000000172,-0.1865429999999999,-0.0483000000000402,0.0441018323856565,-0.1865429999999999,0.564664147564546,108.22970984685287,85.53410706647587,0.5963127216600094
"=""20200111154028824""","=""1578728428816341""",TestNight_on,5.453655,0.5869954000000001,Kooper,-475.1315,0.9472818000000001,367.1072,-475.7514,1.108619,367.22,0.9999969999999999,0,-0.0003048236,0.9973299999999999,0.02474343,0.06870988,3.06073,-0.7194965999999999,-0.4995728,-0.06901283,0.02230871,0.9973663,0.1566355,-0.01797792,0.9874929,6,0.6198999999999728,-0.16133719999999996,-0.11280000000004975,0.10568189494413263,-0.16133719999999996,0.5817887915844281,105.26152074029491,79.70448528277993,0.6129245900076875
