SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r,Theta_Head,Phi_Head,r_Head_value_is_1
"=""20190312164436810""","=""1552380276802040""",TestNight_on,5.178668,0.507893,Kooper,-475.7733,0.94629,367.1786,-476.4295,1.108052,367.2181,0.9999879,0,0.001283382,0.9981821,0.04619598,-0.03871718,3.0329900000000003,-0.7213921999999999,-0.1734924,0.03999608,0.05094402,0.9979003,0.05677523,-0.006954671999999999,0.9983628,2,0.6562000000000126,-0.16176200000000007,-0.03949999999997544,0.03803890007564522,-0.16176200000000007,0.6186876087146825,104.6261068101438,86.48170037937494,0.6406155319222733,87.07985861164406,87.70480010462815,0.9999999941646084
"=""20190312164436832""","=""1552380276821559""",TestNight_on,5.169475,0.5072101,Kooper,-475.7366,0.9407276,367.1808,-476.4084,1.108439,367.2183,0.99998,0,0.001355959,0.9983003,0.04432582,-0.03783831,3.033112,-0.7326589,-0.1620789,0.03919291,0.05050067,0.9979547,0.0531511,-0.006646773000000001,0.9985644,2,0.671799999999962,-0.16771139999999995,-0.03750000000002274,0.03616407963708973,-0.16771139999999995,0.6324547776751016,104.82846059917664,86.72736239442878,0.6553121394801259,87.10529343106974,87.75096517408345,0.9999999925584033
"=""20190312164436854""","=""1552380276842055""",TestNight_on,5.165624,0.506933,Kooper,-475.7144,0.9399893,367.1829,-476.3825,1.108299,367.2184,0.9999821,0,0.001465119,0.9983236,0.0442068,-0.0373617,3.031982,-0.7359366,-0.1536865,0.03882471,0.05000966,0.9979938,0.05057931,-0.006397185,0.9986995,2,0.6680999999999813,-0.1683096999999999,-0.035499999999956344,0.03430761637272512,-0.1683096999999999,0.628285309720654,104.97538988708432,86.87445914334961,0.6513429189498003,87.13346177378762,87.77215966520997,0.9999999745191696
"=""20190312164436878""","=""1552380276871335""",TestNight_on,5.180494,0.5066037,Kooper,-475.6886,0.9388721,367.1835,-476.3512,1.107997,367.2186,0.9999875,0,0.00162758,0.9983193,0.04492669,-0.03661028,3.032227,-0.7407220999999999,-0.1500854,0.038233800000000005,0.04966772,0.9980337,0.04956023,-0.006353770999999999,0.9987509,3,0.6625999999999976,-0.1691248999999999,-0.03509999999999991,0.03397136969532969,-0.1691248999999999,0.6221242222601744,105.18678330694378,86.87444257339752,0.6455972689547359,87.15307790354927,87.80612151028112,0.9999999861040642
"=""20190312164436901""","=""1552380276891832""",TestNight_on,5.181781,0.5064095999999999,Kooper,-475.6598,0.9389477,367.1853,-476.3168,1.107814,367.2188,0.9999908000000002,0,0.001821629,0.9983337,0.04506111,-0.03604694,3.033142,-0.7417201999999999,-0.1452942,0.03786255,0.0489643,0.9980826,0.0481963,-0.006242942,0.9988184,3,0.6569999999999823,-0.1688662999999999,-0.03350000000000364,0.032551880455754884,-0.1688662999999999,0.6163273233025118,105.3020054899723,86.97668112159607,0.6398709413984469,87.1934299729107,87.82750988718554,0.999999975894876
"=""20190312164436922""","=""1552380276911355""",TestNight_on,5.21358,0.5062052,Kooper,-475.6294,0.9396139,367.1862,-476.2871,1.108019,367.2191,0.9999882,0,0.001968683,0.9983637,0.04465061,-0.03572356,3.033417,-0.742552,-0.1417236,0.03768659,0.04911193,0.998082,0.04718806,-0.006163271999999999,0.998867,3,0.6577000000000339,-0.16840509999999995,-0.03290000000004056,0.032095731223908096,-0.16840509999999995,0.617265561032581,105.24066830311754,87.02349289108825,0.640630304080032,87.18496119069421,87.8375952735076,0.999999969729076
"=""20190312164436943""","=""1552380276931852""",TestNight_on,5.223664,0.5061027,Kooper,-475.6027,0.9402125,367.1873,-476.2615,1.108501,367.2193,0.9999782,0,0.002064574,0.9984157,0.04345117,-0.03575208,3.033234,-0.7439967,-0.1390381,0.03781371,0.04970059,0.9980481,0.0464183,-0.006105592,0.9989035,3,0.6587999999999852,-0.16828849999999995,-0.031999999999982265,0.03132110858494029,-0.16828849999999995,0.6184703614667124,105.20331552158545,87.10085458485042,0.6417223847490482,87.15119235227935,87.83023463606226,1.000000017611961
"=""20190312164436966""","=""1552380276962104""",TestNight_on,5.236566000000002,0.5328555,Kooper,-475.5797,0.9404542,367.1877,-476.2324,1.108555,367.2195,0.9999751,0,0.002171943,0.9983986,0.04374561,-0.03587268,3.032349,-0.7476282,-0.1381226,0.03804201,0.05047066,0.9980007,0.04622579,-0.00613901,0.9989122,3,0.6526999999999816,-0.16810080000000005,-0.031799999999975626,0.031155896261069068,-0.16810080000000005,0.6121231910801713,105.33704993565468,87.08626910883291,0.6355496596574043,87.10701491961667,87.81704375355055,0.999999939623081
"=""20190312164436990""","=""1552380276981624""",TestNight_on,5.431297,0.5390816999999999,Kooper,-475.5488,0.9486611,367.1393,-476.1946,1.108195,367.2198,0.9999811,0,0.002344703,0.9983126,0.04548155,-0.03610768,3.023132,-0.7073861,-0.3527832,0.03844758,0.05116166,0.99795,0.11510610000000004,-0.01378386,0.9932576,2,0.6457999999999515,-0.15953390000000012,-0.0805000000000291,0.07736502500160626,-0.15953390000000012,0.6090129184920228,104.56704937602673,82.76029564489541,0.6342973649897029,87.06737239638859,87.79368192233733,0.9999999671809054
"=""20190312164437011""","=""1552380277002120""",TestNight_on,5.914304,0.5403587,Kooper,-475.4893,0.9345477,367.1256,-476.1581,1.107932,367.22,0.9999857,0,0.00253576,0.9982501,0.04668271,-0.0362984,3.024475,-0.744791,-0.4020996,0.03882699,0.05140691,0.9979227,0.1303985,-0.01636571,0.9913266,4,0.6687999999999761,-0.17338430000000005,-0.09440000000000737,0.09015478328839203,-0.17338430000000005,0.6272266814567121,105.30261142119592,81.82058027399555,0.6569652276699786,87.05330207067138,87.77187038753932,0.9999999603617482
"=""20190312164437034""","=""1552380277021643""",TestNight_on,5.234637,0.5412534000000001,Kooper,-475.4503,0.9443028,367.1224,-476.1212,1.107988,367.2203,0.9999847,0,0.002711162,0.9982471,0.04670312,-0.03634974,3.022949,-0.699268,-0.4139099,0.03905283,0.05151643,0.9979083,0.1347776,-0.01593276,0.9907477,4,0.6708999999999605,-0.16368519999999998,-0.09789999999998143,0.0942266334832292,-0.16368519999999998,0.6336974105675783,104.33206185414262,81.54246274009583,0.6612442145808738,87.04701888919669,87.7588911804471,1.0000000206499218
"=""20190312164437055""","=""1552380277051896""",TestNight_on,5.358735,0.5419136,Kooper,-475.4173,0.9503096,367.1219,-476.087,1.108271,367.2206,0.999979,0,0.002852362,0.998306,0.04555953,-0.03619276,3.021545,-0.6770079999999999,-0.4222107,0.03903831,0.05138119,0.9979158,0.13779170000000002,-0.01580509,0.9903351,4,0.6696999999999775,-0.15796140000000006,-0.098700000000008,0.09541440822460484,-0.15796140000000006,0.6348474039699954,103.82327907816364,81.45270322585434,0.6611255096532384,87.05477772647012,87.759740404608,0.9999999801115559
"=""20190312164437080""","=""1552380277071416""",TestNight_on,5.385732,0.5422344,Kooper,-475.382,0.9535198,367.1201,-476.0446,1.108126,367.2209,0.9999809,0,0.003046185,0.9983132,0.04567756,-0.03584141,3.019836,-0.663276,-0.4276428,0.03887959,0.0510769,0.9979376,0.1398866,-0.01576669,0.990042,3,0.6626000000000545,-0.15460619999999992,-0.10079999999999244,0.09762317855390602,-0.15460619999999992,0.6288282660910484,103.65563895430236,81.17549405559299,0.6548727741359248,87.07223513194478,87.7688882061706,0.9999999628629683
"=""20190312164437102""","=""1552380277091912""",TestNight_on,5.3599440000000005,0.5423759,Kooper,-475.3434,0.9559408,367.1213,-476.001,1.107857,367.2213,0.999985,0,0.003268687,0.9983416,0.04571961,-0.03498196,3.019653,-0.6553151999999999,-0.4293518,0.03824084,0.05012206,0.9980108,0.140719,-0.01571839,0.9899248,4,0.6576000000000022,-0.15191619999999972,-0.0999999999999659,0.09708481641750788,-0.15191619999999972,0.6246846808866517,103.512192317621,81.16609813134487,0.6501807009868249,87.12701391557411,87.8056676456804,1.000000069829592
"=""20190312164437123""","=""1552380277111432""",TestNight_on,5.350442,0.5423401999999999,Kooper,-475.3026,0.9571915,367.1219,-475.96,1.107898,367.2216,0.9999843,0,0.003460245,0.9984179,0.044586400000000005,-0.03426318,3.019867,-0.6517748999999999,-0.4275208,0.03771376,0.04904049,0.9980845,0.14034960000000002,-0.01563639,0.9899786,4,0.6573999999999955,-0.15070649999999994,-0.0997000000000412,0.09699151474357903,-0.15070649999999994,0.6249461634165749,103.40350802853321,81.1780886661584,0.6501365320020097,87.18905937745319,87.8360431929643,0.9999999832465138
"=""20190312164437157""","=""1552380277151448""",TestNight_on,5.05917,0.5423796,Kooper,-475.2647,0.9577157,367.1236,-475.9039,1.108584,367.2221,0.9999681,0,0.003669124,0.9986035,0.04114218,-0.03314526,3.019257,-0.6521034000000001,-0.425354,0.03680978,0.04821559,0.9981585,0.1398883,-0.01564331,0.9900437,5,0.6392000000000166,-0.15086830000000007,-0.09850000000000136,0.09564029652535228,-0.15086830000000007,0.605865255099566,103.81856715874541,81.02946220995314,0.6316494420176508,87.23637882537729,87.88802104771139,1.0000000470724721
"=""20190312164437178""","=""1552380277171944""",TestNight_on,5.1157330000000005,0.5424026999999999,Kooper,-475.2009,0.9551353,367.1236,-475.8664,1.108841,367.2224,0.999957,0,0.003790275,0.9986801,0.03951398,-0.03281603,3.017334,-0.6587354000000001,-0.4223633,0.03660383,0.04796364,0.9981782,0.1390786,-0.01574869,0.9901561,4,0.6655000000000086,-0.15370569999999986,-0.0987999999999829,0.09629580091656068,-0.15370569999999986,0.6321278109668339,103.5164726026247,81.33838360409493,0.6576350757710336,87.25083118434314,87.8998683293231,1.0000000350439786
"=""20190312164437201""","=""1552380277191467""",TestNight_on,5.34071,0.54238,Kooper,-475.1657,0.9550061,367.1242,-475.825,1.108556,367.2227,0.9999614,0,0.003950871,0.9986613,0.04007692,-0.032706099999999995,3.016296,-0.662432,-0.4216614000000001,0.0366527,0.04793363,0.9981778,0.1390169,-0.01586858,0.9901628,3,0.6592999999999734,-0.1535498999999999,-0.09850000000000136,0.09601007746614892,-0.1535498999999999,0.6257072915496568,103.63451510057676,81.27643324335648,0.6513870749895742,87.25255247811457,87.89706610434558,0.9999999868575533
"=""20190312164437223""","=""1552380277211960""",TestNight_on,5.321296,0.5423465999999999,Kooper,-475.126,0.9556584,367.1251,-475.7798,1.108183,367.2231,0.9999689,0,0.004159056,0.9985874,0.04195161,-0.03261687,3.0166630000000003,-0.6598203,-0.4212341,0.03676819,0.04864568,0.9981391,0.13908910000000002,-0.01585831,0.9901529,4,0.6538000000000466,-0.1525245999999999,-0.0980000000000132,0.09562829957815668,-0.1525245999999999,0.6203659023203371,103.65773245782893,81.23693155539851,0.6459584956071834,87.21170735367814,87.89036417143818,0.9999999824636742
"=""20190312164437245""","=""1552380277241746""",TestNight_on,5.1078790000000005,0.5420689999999999,Kooper,-475.0833,0.957464,367.1256,-475.7366,1.108237,367.2235,0.999967,0,0.00434736,0.9985727,0.04237807,-0.03251109,3.017914,-0.6533275,-0.4205322,0.03684953,0.04922576,0.9981077,0.1390567,-0.01573636,0.9901594,4,0.6533000000000015,-0.15077300000000016,-0.09789999999998143,0.09575132497051188,-0.15077300000000016,0.6205424643320029,103.50265948978094,81.22829089407587,0.6457350569713896,87.17843146165784,87.88563493063393,1.000000022054044
"=""20190312164437268""","=""1552380277262243""",TestNight_on,5.323735,0.5419564,Kooper,-475.0446,0.9576164,367.1275,-475.6971,1.1086790000000002,367.2238,0.9999534,0,0.004492017,0.9986104,0.0413562,-0.03267385,3.018555,-0.6571198,-0.4181519,0.03715875,0.0499087,0.9980623,0.1383807,-0.01578182,0.9902534,5,0.652499999999975,-0.15106260000000016,-0.09629999999998518,0.0942843986771395,-0.15106260000000016,0.6195611501180334,103.55242865266891,81.3471550494477,0.644643681182287,87.13925366944642,87.86781180979001,1.0000000028592713
"=""20190312164437292""","=""1552380277281763""",TestNight_on,5.883649,0.5418449000000001,Kooper,-475.0096,0.9585304,367.1282,-475.6517,1.108625,367.2243,0.9999516,0,0.004672994000000001,0.9986222,0.04125495,-0.032433,3.017822,-0.6595285,-0.4176025,0.03709798,0.04990204,0.9980649,0.1383858,-0.01588174,0.9902511,4,0.6421000000000276,-0.15009459999999994,-0.09610000000003538,0.09407195163800652,-0.15009459999999994,0.6090912394006013,103.6871608501728,81.22024415704577,0.6343264608612067,87.13963575345907,87.87130115333564,1.0000000091641261
"=""20190312164437314""","=""1552380277312019""",TestNight_on,5.9181870000000005,0.5416453,Kooper,-474.9325,0.9517212,367.1245,-475.6017,1.108247,367.2247,0.9999605,0,0.004904968,0.9985655,0.04307752,-0.03180747,3.017822,-0.6587126,-0.4166565,0.03670179,0.05049162,0.9980499,0.13831500000000002,-0.01590508,0.9902605,4,0.6691999999999894,-0.15652580000000005,-0.10019999999997252,0.0982253021229292,-0.15652580000000005,0.6347360469835567,103.69596405990593,81.20326434577112,0.6610887878213431,87.10581268229528,87.89398251081332,1.0000000139847192
"=""20190312164437334""","=""1552380277332046""",TestNight_on,5.917898,0.5415807,Kooper,-474.8864,0.9538628,367.1261,-475.5575,1.108082,367.2252,0.9999642,0,0.00511477,0.9985566,0.04348905,-0.031519900000000003,3.019287,-0.6519636,-0.4140015,0.03662249,0.05023397,0.9980658,0.1376819,-0.01571659,0.9903518,5,0.671100000000024,-0.1542192,-0.09909999999996444,0.0974927449847913,-0.1542192,0.6376307063797044,103.446118854679,81.3068893794905,0.6632204118478188,87.12059365617513,87.89856225731637,0.9999999998227004
"=""20190312164437357""","=""1552380277351568""",TestNight_on,6.322431,0.5414382,Kooper,-474.8447,0.9545552,367.1273,-475.5129,1.108414,367.2256,0.9999551,0,0.005296186,0.998657,0.0413277,-0.03125017,3.019653,-0.6507738000000001,-0.4115906,0.03653635,0.04918528,0.9981212,0.13709029999999994,-0.01566327,0.9904347,5,0.668200000000013,-0.15385880000000007,-0.09829999999999472,0.09681342208855084,-0.15385880000000007,0.6347301050701191,103.47563026648058,81.32769172305821,0.6602481922097632,87.18075358283619,87.90361690781675,1.0000000132647204
"=""20190312164437380""","=""1552380277372062""",TestNight_on,5.1873260000000005,0.5412673000000001,Kooper,-474.8073,0.9544736,367.1301,-475.4713,1.108938,367.226,0.9999353,0,0.005439446999999999,0.9987891,0.03849395,-0.03064471,3.018494,-0.6585639,-0.4086304,0.0360782,0.04848802,0.998172,0.13626570000000002,-0.01579571,0.9905464,5,0.6639999999999873,-0.15446440000000006,-0.0958999999999719,0.0945010870449352,-0.15446440000000006,0.6300687965277756,103.62801160435149,81.47005547577285,0.6555733327996144,87.22075141968807,87.92998689004007,1.0000000330913796
"=""20190312164437404""","=""1552380277391582""",TestNight_on,5.186411,0.5411754,Kooper,-474.7732,0.9538743,367.1317,-475.4286,1.109041,367.2264,0.9999253,0,0.005579267,0.9988518,0.03698599,-0.03045594,3.017059,-0.6703701,-0.4059143,0.03603055,0.04786409,0.9982038,0.1354856,-0.01602595,0.9906497,4,0.6554000000000428,-0.15516669999999988,-0.0946999999999889,0.0932362741363086,-0.15516669999999988,0.6207777290298943,103.88423065708128,81.45843757258187,0.6466333555139447,87.25654143851143,87.93278427063588,0.9999999989896353
"=""20190312164437425""","=""1552380277421371""",TestNight_on,5.1645910000000015,0.5409567,Kooper,-474.7348,0.9539577,367.1331,-475.3829,1.108656,367.2269,0.9999346,0,0.005755690999999999,0.9988106,0.03803659,-0.03051119,3.016083,-0.6743838000000001,-0.4043884,0.03625988,0.04790648,0.9981934,0.1351711,-0.0161294,0.9906909,4,0.6480999999999995,-0.15469829999999996,-0.09379999999998744,0.09237384198679784,-0.15469829999999996,0.6133220695350864,104.00480538609042,81.43492775670529,0.6392405272548771,87.25410971003717,87.91961656668006,0.9999999367635803
"=""20190312164437447""","=""1552380277441868""",TestNight_on,5.97329,0.5408911,Kooper,-474.6916,0.9547466,367.1342,-475.3336,1.108235,367.2274,0.9999466,0,0.005976011999999999,0.9987505,0.03947621,-0.03065175,3.016846,-0.6718639,-0.4022827000000001,0.03661756,0.04790219,0.9981806,0.1347092,-0.01606501,0.990755,4,0.6419999999999959,-0.15348840000000008,-0.09319999999996753,0.09189111776502444,-0.15348840000000008,0.6074284396282577,104.02777004100695,81.3975836496478,0.6332234800825737,87.25435593187089,87.89908632813474,0.9999999878617548
"=""20190312164437470""","=""1552380277461386""",TestNight_on,5.194019,0.5407983000000001,Kooper,-474.6458,0.9558772,367.1355,-475.2811,1.108008,367.228,0.9999537,0,0.006230416,0.9987059,0.04064208,-0.03058165,3.017822,-0.6685582,-0.4024353,0.0367989,0.0479784,0.9981703000000002,0.1349906,-0.01606887,0.9907166,5,0.6352999999999724,-0.1521308,-0.09250000000002956,0.09132822290651282,-0.1521308,0.600965846286763,104.05082317449344,81.35892936722762,0.6266135755081172,87.2499844738721,87.88866966500088,1.00000001685493
"=""20190312164437494""","=""1552380277481882""",TestNight_on,5.353562,0.5408739,Kooper,-474.5591,0.9483324,367.1317,-475.2297,1.1083809999999998,367.2285,0.9999437,0,0.00643188,0.9987336,0.03986673,-0.03069098,3.018738,-0.6676675999999999,-0.4016418,0.03711095,0.04829656,0.9981434,0.1349029,-0.01607784,0.9907284,5,0.670599999999979,-0.16004859999999976,-0.09679999999997337,0.09576770083659156,-0.16004859999999976,0.6345563714299008,104.00372044444977,81.41764915318875,0.6613991196000862,87.23173408267617,87.8707249318963,1.000000013640648
"=""20190312164437515""","=""1552380277512139""",TestNight_on,5.192614,0.5407028,Kooper,-474.5187,0.950104,367.1333,-475.1868,1.108726,367.229,0.9999315,0,0.006578614,0.998771,0.03899977,-0.03059404,3.018311,-0.6720093,-0.4023132,0.03716278,0.0486752,0.998123,0.1352277,-0.01624964,0.9906813,5,0.6680999999999813,-0.15862200000000004,-0.0957000000000221,0.09485394372557132,-0.15862200000000004,0.63251809730419,103.92863538629749,81.47134027107981,0.658966883038599,87.21001384431526,87.86771034133527,0.9999999352206821
"=""20190312164437536""","=""1552380277532165""",TestNight_on,5.195028,0.5406801,Kooper,-474.4765,0.9491061,367.1347,-475.1412,1.108606,367.2295,0.9999333,0,0.00674395,0.998744,0.03974163,-0.03051852,3.017853,-0.6782634,-0.4002686,0.03725194,0.04910813,0.9980986,0.1346961,-0.01637816,0.9907516,4,0.6647000000000389,-0.15949990000000006,-0.0947999999999638,0.0939774248493796,-0.15949990000000006,0.6285739392724428,104.08797266842836,81.49675278188391,0.6552687781466529,87.18517944718783,87.86254714174096,1.000000065393908
"=""20190312164437559""","=""1552380277551686""",TestNight_on,6.380274,0.5406835999999999,Kooper,-474.4291,0.9494917,367.1344,-475.084,1.108207,367.2301,0.9999444,0,0.006983378,0.9986447,0.04215486,-0.03053194,3.018402,-0.6749076999999999,-0.4004211,0.03750229,0.05006682,0.9980415,0.13498120000000002,-0.01638014,0.9907128,5,0.6548999999999978,-0.15871529999999998,-0.09569999999996526,0.0948186063170364,-0.15871529999999998,0.6186403120354191,104.22987080226541,81.28612412693681,0.6456755766120288,87.13018263186498,87.84807295018045,0.9999999719712028
"=""20190312164437580""","=""1552380277572183""",TestNight_on,5.287511,0.5406772,Kooper,-474.3777,0.9522945,367.1363,-475.0278,1.107928,367.2308,0.9999518,0,0.007242055,0.9986051,0.043267,-0.03026259,3.02002,-0.6667966,-0.4004211,0.03748927,0.04988632,0.998051,0.13524070000000002,-0.01626388,0.9906793,5,0.650100000000009,-0.1556335000000001,-0.09449999999998226,0.09393356236381346,-0.1556335000000001,0.6148873445648007,104.04736427951964,81.31433377512747,0.6411955606260529,87.14053738108709,87.84883980849402,0.9999999444446361
"=""20190312164437603""","=""1552380277591705""",TestNight_on,5.778357,0.5406303000000001,Kooper,-474.3251,0.9537318,367.1373,-474.9734,1.108085,367.2314,0.9999486,0,0.007475558,0.9986317,0.04282861,-0.03000837,3.020844,-0.6633414000000001,-0.3989563,0.03746877,0.04968201,0.998062,0.13500079999999998,-0.01620232,0.990713,6,0.6483000000000061,-0.15435319999999986,-0.09410000000002584,0.09373975640211536,-0.15435319999999986,0.6135178642872041,103.96616875840105,81.31292808268881,0.6395437608796604,87.15225812692847,87.8500386819591,0.9999999833434765
"=""20190312164437624""","=""1552380277621489""",TestNight_on,6.47924,0.5405566999999999,Kooper,-474.2768,0.9550272,367.1395,-474.9263,1.108574,367.232,0.999935,0,0.0076485480000000015,0.9987341,0.04084265,-0.02936274,3.0205990000000003,-0.6636741,-0.3979797,0.03699908,0.0493053,0.9980982,0.13486289999999998,-0.01623439,0.9907312,6,0.6495000000000459,-0.1535468000000001,-0.09249999999997273,0.09240356159920332,-0.1535468000000001,0.6150808533324028,103.86714646651006,81.45634996497313,0.6406555190760278,87.17386849785932,87.87704164685833,0.9999999806860881
"=""20190312164437648""","=""1552380277641985""",TestNight_on,5.297219,0.5405011,Kooper,-474.2325,0.9551556,367.1405,-474.8766,1.109148,367.2326,0.9999112,0,0.0078009390000000015,0.9988346,0.03827644,-0.02939984,3.019501,-0.668196,-0.3954468,0.03719291,0.04906764,0.9981027,0.1342076,-0.01631092,0.990819,5,0.6440999999999804,-0.15399239999999992,-0.09210000000001628,0.09197038373012688,-0.15399239999999992,0.6092357451542552,104.03254614859732,81.41543407687253,0.6350908627235061,87.18750189262208,87.86593980660996,0.9999999727983635
