SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r,Theta_Head,Phi_Head,r_Head_value_is_1
"=""20190305135755360""","=""1551765475348485""",TestNight_on,4.154913,0.5856518000000001,Kooper,-475.9064,0.9862739,367.0849,-476.608,1.109476,367.2198,0.9999679,-0.00801144,3.345156e-05,0.996499,0.07546408,0.035983600000000004,3.071045,-0.5324795999999999,-0.5811462,-0.03595226,0.08344407,0.9958637,0.1832,-0.01638024,0.9829392,1,0.7015999999999849,-0.1232021000000002,-0.134900000000016,0.13102717020945645,-0.1232021000000002,0.681334915816127,100.06910439529051,79.114373616117,0.7046730761762342,85.21344120212122,92.06757064192107,0.9999999933974811
"=""20190305135755382""","=""1551765475368981""",TestNight_on,4.167424,0.5864135,Kooper,-475.9031,0.9798253,367.0821,-476.6016,1.109804,367.2198,0.9999619,-0.008747352,4.949258e-05,0.9965029,0.07532962,0.0361617,3.075012,-0.5657578000000001,-0.5986633000000001,-0.03611188,0.08404373,0.9958075,0.1879548,-0.01783614,0.9820157,1,0.6985000000000241,-0.1299787,-0.13769999999999527,0.13329177267574194,-0.1299787,0.6759624218171553,100.68352201394717,78.84506221983631,0.7011321949715655,85.17896211599286,92.07685927513849,0.9999999967428487
"=""20190305135755406""","=""1551765475399238""",TestNight_on,4.183516,0.585815,Kooper,-475.9009,0.9766372,367.0817,-476.5958,1.110075,367.2199,0.9999546,-0.009537899999999998,5.550169e-05,0.9965129,0.07512641,0.03631014,3.076782,-0.5849459,-0.6053467,-0.03625158,0.08462911,0.9957529,0.189656,-0.01863408,0.9816738000000002,1,0.6949000000000183,-0.13343779999999994,-0.13819999999998345,0.13350315179256406,-0.13343779999999994,0.6710885117232516,101.03511355073783,78.74873957188002,0.6971287747427423,85.14530265577581,92.08500081656165,1.000000050585148
"=""20190305135755451""","=""1551765475449013""",TestNight_on,4.1671260000000006,0.5869255999999999,Kooper,-475.8829,0.9725784,367.0834,-476.5694,1.109513,367.2199,0.9999736,-0.00728214,0.0001308527,0.9963263,0.07733428,0.036793,3.078888,-0.6023989000000001,-0.5986938,-0.036661,0.08458825,0.9957413,0.1874431,-0.01872036,0.9820971,1,0.6864999999999668,-0.13693460000000002,-0.13650000000001228,0.1315546816213618,-0.13693460000000002,0.661176145418383,101.48203598401976,78.74678493296544,0.6879037826643843,85.14765178793778,92.10855191367558,0.9999999687423758
"=""20190305135755472""","=""1551765475468534""",TestNight_on,4.159779,0.586359,Kooper,-475.8689,0.9718122,367.0813,-476.5555,1.109509,367.22,0.9999758,-0.006962045,0.000171588,0.9963072,0.07732226,0.03732894,3.080505,-0.6058342,-0.6070861999999999,-0.03715678,0.08425708,0.995751,0.1898873,-0.01902935,0.9816214,1,0.6865999999999985,-0.13769680000000015,-0.13870000000002847,0.13365307358117762,-0.13769680000000015,0.6610320100956063,101.53971538829157,78.5695491238282,0.6883217788062306,85.16669440943613,92.13701956514356,0.9999999679155469
"=""20190305135755496""","=""1551765475489030""",TestNight_on,4.185935,0.5864088000000001,Kooper,-475.8566,0.9714142,367.0835,-476.5434,1.109935,367.22,0.9999664,-0.008193917,0.0001951971,0.9964559,0.075333,0.03742513,3.0809330000000004,-0.6087132,-0.6014709,-0.03722754,0.08349682,0.9958124,0.1881378,-0.01906205,0.9819577,2,0.6868000000000052,-0.1385208000000001,-0.13650000000001228,0.13148850599975406,-0.1385208000000001,0.660909867485137,101.61604185639456,78.74788520603337,0.6879528270033555,85.21040816445453,92.14095354964248,0.9999999723391617
"=""20190305135755519""","=""1551765475508551""",TestNight_on,4.160461,0.5861324,Kooper,-475.8481,0.9703091,367.0836,-476.5295,1.1099,367.2201,0.9999676,-0.008057152,0.00022326,0.9964513,0.0753499,0.03751955,3.080048,-0.6188458,-0.6020203000000001,-0.03729486,0.08337707,0.9958199,0.1882655,-0.01937097,0.9819272,1,0.6813999999999965,-0.13959090000000007,-0.13650000000001228,0.13135231974777156,-0.13959090000000007,0.6549437961488009,101.803404994606,78.65948906847815,0.6824151429882934,85.21729327280786,92.14480536753135,0.9999999578101063
"=""20190305135755540""","=""1551765475529046""",TestNight_on,4.175049,0.5860278,Kooper,-475.8202,0.9669704,367.0815,-476.5109,1.1096,367.2201,0.9999759,-0.006932166,0.0002730344,0.9963859,0.07614616,0.03764472,3.0802,-0.6208100000000001,-0.5996094,-0.03737187,0.08305206,0.9958442,0.1875753,-0.01926042,0.9820614,1,0.6906999999999925,-0.1426295999999999,-0.13859999999999673,0.13332343341994699,-0.1426295999999999,0.6634655661189139,101.90166193746172,78.63773729296459,0.6915959066684345,85.23597992092309,92.14917762305726,0.9999999860055901
"=""20190305135755565""","=""1551765475559302""",TestNight_on,4.138191,0.5860791999999999,Kooper,-475.8013,0.966712,367.0821,-476.4878,1.109337,367.2202,0.9999835,-0.005733974,0.00034502089999999995,0.9963326,0.07678698,0.03775323,3.0808720000000003,-0.6204904,-0.5985107,-0.03741015,0.08249845,0.9958888,0.18730020000000008,-0.01911929,0.9821166,2,0.6864999999999668,-0.1426249999999999,-0.1380999999999517,0.13282665761635656,-0.1426249999999999,0.6591097340784082,101.9763842834217,78.60611282177845,0.6873212154120101,85.26780877012719,92.15128070080982,1.0000000077704325
"=""20190305135755584""","=""1551765475578821""",TestNight_on,4.140461,0.5861008000000001,Kooper,-475.7806,0.9668957,367.0825,-476.466,1.109194,367.2202,0.9999878,-0.004923888,0.0004185019,0.9963407,0.07663572,0.03784557,3.081543,-0.6209948000000001,-0.598175,-0.03743069,0.08153991,0.995967,0.1872398,-0.01906137,0.9821293,2,0.6854000000000156,-0.1422983,-0.13769999999999527,0.13249732270646364,-0.1422983,0.65807743896614,101.96836004732346,78.6162622448625,0.6861998705796326,85.32291488177256,92.15229190322975,1.0000000392828414
"=""20190305135755607""","=""1551765475598342""",TestNight_on,4.140656,0.5862042,Kooper,-475.7585,0.9662553,367.0826,-476.4405,1.109094,367.2203,0.9999912,-0.004188816,0.0005085323999999999,0.9964045,0.07589269,0.03766715,3.081665,-0.6228235,-0.5977783,-0.03716397,0.08006417,0.9960966999999998,0.1871908,-0.01905727,0.9821387,2,0.6819999999999595,-0.1428387,-0.13769999999999527,0.13246381061657558,-0.1428387,0.6543507600259849,102.07641299246063,78.55595485150111,0.6827330902243849,85.40774591825222,92.1366915860026,1.000000033867419
