starttime_shike,endtime_shike,duration,FixationVecX,FixationVecY,FixationVecZ,startTime_shijian,FixationHitName,Average_CarSpeed_In_This_Fixation,Theta,Phi,r
1551601662241267.0,1551601662491161.0,0.249894,-1.6159449916490478,-1.1197982770424286,31.269628630695443,0.01952,mcp_road_part_02,2.5,92.04821485242218,92.95828710593892,31.331372473910413
1551601662511187.0,1551601662692723.0,0.181536,-2.2755222586239774,-1.1693465,46.04859430286788,0.28944000000000003,Plane_01,5.5,91.45287004835869,92.8290082513137,46.11960982116687
1551601662801060.0,1551601662901587.0,0.10052699999999999,0.8289789643829663,-1.11908600601725,30.596373286957913,0.579313,mcp_road_part_02,8.8,92.09393593348966,88.44800629351444,30.628052793593078
1551601662981620.0,1551601663161204.0,0.179584,-0.5631214211536294,-1.119196231804614,97.72951429991409,0.7598729999999999,mcp_road_part_02,11.111111111111109,90.65611042444314,90.33013694943178,97.73754483941859
1551601663221716.0,1551601663531108.0,0.309392,9.140455759990822,1.2191591142857143,312.7810680504022,0.999969,Building 07 (16),14.6,89.77676874386358,88.3261118203545,312.9169711140587
1551601663551604.0,1551601663711668.0,0.160064,6.980398483775373,2.90901425,310.8772363719543,1.329857,Building 07 (16),17.75,89.46400907491979,88.71370389564282,310.9692017244842
1551601664291954.0,1551601664412003.0,0.120049,-0.09803136106619993,0.03883481,3.013393933820288,2.070207,FAR,21.2,89.26203765725145,91.8632821239354,3.015238181405432
1551601664591586.0,1551601664741894.0,0.150308,1.2438062000222851,-1.1707898,47.27324158137839,2.369839,Plane_01,21.0,91.41823172681877,88.49283853971231,47.30409255265723
1551601664921475.0,1551601665041523.0,0.120048,0.03824632079838153,-0.23859853333333336,0.4372778584894216,2.699728,Kooper,20.0,118.52717269283805,85.00136985249792,0.4996038097217886
1551601665241603.0,1551601665362627.0,0.121024,-0.05587287123592247,-1.17140225,38.72563480108131,3.0198560000000003,Plane_01,19.5,91.73259590458204,90.08266559105468,38.74338776818266
1551601665381171.0,1551601665601747.0,0.22057600000000002,-0.6694175865192173,-1.1216330030105717,82.96862542352606,3.159424,mcp_road_part_02,19.0,90.77449555326304,90.46227076807365,82.97890686896254
1551601665632004.0,1551601665781332.0,0.149328,0.19396566416306246,-1.1713372857142856,33.01436906919538,3.410257,Plane_01,19.0,92.0319451388358,89.66338032885095,33.03571126452135
1551601666271848.0,1551601666491485.0,0.219637,-1.5329780588663768,-1.1707421428571432,37.23788087878946,4.050101000000001,Plane_01,20.9,91.79923728081948,92.3573738133741,37.28780539582534
1551601666511981.0,1551601666892187.0,0.380206,-1.0835106777568149,-1.170270647058823,31.82481046094139,4.290234,Plane_01,21.444444444444443,92.10472883540615,91.9499446509895,31.864746816050886
1551601667201580.0,1551601667391900.0,0.19032000000000002,0.04070748166408653,-0.2777809333333333,0.378934781702878,4.979833,Kooper,23.0,126.08695128202189,83.86845308994751,0.4716046169951875
1551601667462173.0,1551601667861356.0,0.399183,-5.405393677417751,0.9005012916666667,274.3506956229358,5.240426,Building 07 (16),23.944444444444446,89.81197522825862,91.12872386987358,274.4054178987232
1551601668021420.0,1551601668261934.0,0.24051399999999998,0.050082888270318884,-0.2542755,0.4617923322654251,5.799673,Kooper,25.0,118.69706343236261,83.81027779751075,0.5295436561199539
1551601668281453.0,1551601668411651.0,0.130198,0.0741085532603104,-0.11384926666666673,0.4980564987995169,6.059705999999999,Kooper,25.83333333333333,102.74024007245295,81.53674184278428,0.5162499483615541
1551601668902579.0,1551601669031411.0,0.128832,-1.709466276571341,-1.070970212453,43.74088296552951,6.6808320000000005,mcp_road_part_02,27.0,91.40150430546868,92.23807512543985,43.78737369094938
1551601669062644.0,1551601669332020.0,0.269376,-0.8032527013941647,-1.0711188285275357,25.648247508314928,6.840897,mcp_road_part_02,27.0,92.39021887774267,91.79380488904059,25.683167847734556
1551601669351540.0,1551601669492084.0,0.140544,-0.23265324772257354,-1.0710653272453334,18.681636224163956,7.129792999999999,mcp_road_part_02,27.0,93.28106558885737,90.7135006785408,18.713760725222976
1551601669831737.0,1551601670052351.0,0.22061399999999998,3.930024585247296,0.02909741800000005,247.4579801556017,7.60999,Building 07 (16),27.0,89.99326370874037,89.09012878318188,247.4891874054108
1551601670071872.0,1551601670472032.0,0.40016,2.5154876539598816,-1.0734201296927728,29.058739931013665,7.850125,mcp_road_part_02,26.818181818181817,92.10764997350829,85.0524893191264,29.18715942482828
1551601670632096.0,1551601670801921.0,0.169825,0.04639571589144074,-0.22841723333333344,0.3980215849283655,8.410349,Kooper,27.0,119.68409053367698,83.35127502607871,0.4612463300727951
1551601671111662.0,1551601671521581.0,0.409919,2.5502024472807654,-1.1209074678199236,28.470339237849075,8.889915,mcp_road_part_02,27.0,92.24564943945231,84.88144768754695,28.606296201915757
1551601671622109.0,1551601671932044.0,0.309935,-4.299940135248588,-1.1211239790876841,36.90366595759966,9.400362,mcp_road_part_02,28.0,91.72840989759742,96.64601945110803,37.1702430077247
1551601671952072.0,1551601672092146.0,0.140074,-5.267737639109958,-1.1211143054791142,130.4330495209665,9.730325,mcp_road_part_02,28.0,90.49206254319785,92.31272058445433,130.54419314722256
1551601673292159.0,1551601673452223.0,0.160064,-2.9762109738552462,0.5285012272727273,204.11952970280362,11.070412,Building 07 (16),31.45454545454545,89.85166728592098,90.83535487848218,204.14191032564054
1551601673471743.0,1551601673772351.0,0.300608,-1.3798504632834934,-1.1206968207318,90.55076055074993,11.249996000000001,mcp_road_part_02,32.0,90.70899975351983,90.8730295451405,90.56820736320374
