SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r,Theta_Head,Phi_Head,r_Head_value_is_1
"=""20190303162925616""","=""1551601765607215""",TestNight_on,5.19947,0.4604809,mcp_road_part_02,-338.4504,-8.860725e-07,18.26898,-364.2541,1.121276,17.886110000000006,0.9993957,-0.01223691,-0.03253611,0.9790582,0.1925248,-0.06617454,3.09375,-0.1336677,0.04507446,0.034337,0.2045019,0.9782636999999998,-0.04702348,0.002310105,0.9988911,32,25.803699999999992,-1.1212768860725,0.38286999999999694,-1.2199789752886772,-1.1212768860725,25.729006070560928,92.492589276677,92.71473103486805,25.78230718796027,78.19965723273519,87.98974668832696,0.9999999617051492
"=""20190303162925627""","=""1551601765616974""",TestNight_on,5.104404,0.4564374,mcp_road_part_02,-340.2639,-4.3060590000000005e-06,18.78756,-364.107,1.1212799999999998,17.88126,0.9993940999999998,-0.01224297,-0.03258597,0.9790869,0.1930949,-0.06406137,3.100525,-0.1449159,0.1165161,0.03217514,0.2050783,0.9782166,-0.06998277,0.00318591,0.9975431,32,23.8431,-1.121284306059,0.906299999999998,-1.679119106223645,-1.121284306059,23.748454783907608,92.69649349174436,94.04433057795185,23.834131494375953,78.16591769848024,88.11612749576786,1.0000000326402343
"=""20190303162925639""","=""1551601765626734""",TestNight_on,4.9875,0.4550760999999999,mcp_road_part_02,-341.0984,-3.905096e-06,19.02985,-363.9368,1.121278,17.87564,0.9993921,-0.01224949,-0.03264324,0.979095,0.193732,-0.06197678,3.104095,-0.15127220000000002,0.1549683,0.030035500000000007,0.2057214,0.9781496,-0.08229654,0.003697162,0.996601,32,22.838399999999986,-1.121281905096,1.1542099999999988,-1.8946147869389345,-1.121281905096,22.73388755822657,92.81391786979826,94.76395244329821,22.84023821705177,78.12826802432463,88.24120275854419,1.0000000328291845
"=""20190303162925650""","=""1551601765637470""",TestNight_on,5.0100620000000005,0.4540228,mcp_road_part_02,-341.5221,-3.707943e-06,19.11647,-363.789,1.121282,17.87079,0.9993904,-0.01225473,-0.0326931,0.9791948,0.1939606,-0.05964164,3.105682,-0.15535970000000002,0.17193599999999998,0.02764961,0.2059561,0.9781705,-0.08773357,0.003962989,0.9961361,32,22.266899999999968,-1.121285707943,1.24568,-1.968067561965784,-1.121285707943,22.1582536268504,92.88555723042586,95.07561855393276,22.27372387723095,78.11452570321978,88.38087099188796,0.9999999715653057
"=""20190303162925660""","=""1551601765647229""",TestNight_on,5.013726,0.4533602,mcp_road_part_02,-342.0221,-3.4818040000000017e-06,19.1822,-363.6278,1.121283,17.865479999999994,0.9993885,-0.01226021,-0.03274737,0.9792359,0.1943883,-0.05753744,3.106873,-0.1600453,0.1871948,0.02549195,0.2063891,0.9781379,-0.09262428,0.00423433,0.9956921,32,21.605699999999967,-1.121286481804,1.3167200000000037,-2.0181810914182723,-1.121286481804,21.493312627359124,92.97330597900722,95.36423616652843,21.616956908626843,78.08917257496005,88.50711172791632,1.000000025765011
"=""20190303162925672""","=""1551601765666750""",TestNight_on,5.003526,0.453051,mcp_road_part_02,-342.5415,-3.253432e-06,19.21344,-363.4739,1.121285,17.86038,0.9993868,-0.01226496,-0.03279949,0.9792953,0.1947757,-0.0551678,3.108093,-0.1652759,0.1987,0.02307067,0.2067815,0.9781151,-0.09630611,0.004487648,0.9953417,32,20.93240000000003,-1.121288253432,1.3530599999999993,-2.0331457905914294,-1.121288253432,20.81726739480509,93.0685922302205,95.57817632887816,20.94635030118372,78.06619368010456,88.6488226486143,0.9999999967022545
"=""20190303162925684""","=""1551601765677486""",TestNight_on,4.986859,0.4529952999999999,mcp_road_part_02,-343.246,-2.950575e-06,19.21702,-363.3083,1.1212879999999998,17.85489,0.9993849,-0.01226993,-0.03285543,0.9793869,0.1948947,-0.05308606,3.109467,-0.17236600000000002,0.2085571,0.02093205,0.2069061,0.9781368,-0.09945309,0.004778379,0.9950308,32,20.0623,-1.121290950575,1.3621300000000005,-2.014336149303104,-1.121290950575,19.944694091264004,93.20152958131769,95.7670943178968,20.07749152439945,78.05889616387017,88.77406197855696,0.9999999422243246
"=""20190303162925695""","=""1551601765687246""",TestNight_on,5.0187230000000005,0.4531002000000001,mcp_road_part_02,-343.1377,-2.990593e-06,19.25332,-363.1447,1.121289,17.84949,0.999383,-0.01227427,-0.03291089,0.9794541,0.1951739,-0.05076356,3.109222,-0.172843,0.2155762,0.01855448,0.2071907,0.9781246,-0.1017436,0.004871213,0.9947987,32,20.007000000000005,-1.121291990593,1.4038300000000028,-2.055143482233789,-1.121291990593,19.88779329493411,93.20991504884651,95.89982888228191,20.02511504593075,78.04222923814328,88.91326124694027,0.9999999940098602
"=""20190303162925707""","=""1551601765697006""",TestNight_on,5.011209,0.4531335999999999,mcp_road_part_02,-343.1898,-2.964354000000001e-06,19.275270000000006,-362.9807,1.12129,17.843989999999994,0.9993811,-0.01227844,-0.03296634,0.9795216,0.1953989,-0.04854948,3.109222,-0.1747113,0.222168,0.01628489,0.2074197,0.9781165,-0.1038885,0.004996991,0.9945764,32,19.790900000000025,-1.121292964354,1.4312800000000043,-2.076354162593281,-1.121292964354,19.670140736045752,93.244617160114,96.02575225792788,19.811183233120502,78.02881732147952,89.04615731583493,1.000000008581326
"=""20190303162925718""","=""1551601765706766""",TestNight_on,5.004226999999998,0.4532479999999999,mcp_road_part_02,-342.9528,-3.0584800000000007e-06,19.317870000000006,-362.8224,1.121289,17.83875,0.9993792,-0.01228213,-0.03302,0.9796471,0.1953728,-0.04605437,3.108765,-0.1740489,0.2287903,0.01373441,0.2073987,0.9781601,-0.106057,0.005055727,0.9943472,32,19.869599999999988,-1.12129205848,1.4791200000000018,-2.1277183416035306,-1.12129205848,19.74737751353607,93.23120691220319,96.14971663283116,19.893300376853414,78.03004739364361,89.1955590717553,1.000000018005874
