SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190303162742231""","=""1551601662221747""",TestNight_on,5.2851300000000005,0.5047807,mcp_road_part_02,-459.6986,-6.526442e-07,367.4965,-475.6692,1.1203299999999998,367.0687,0.9999646000000001,-0.008417264,0.0002989877,0.9966783000000001,0.06344532,0.05106328,3.0178830000000003,-0.2116121,0.08084106,-0.05077826,0.07182305,0.996124,-0.02640682,0.001017404,0.9996508,1,15.97059999999999,-1.1203306526441998,0.4278000000000475,-0.4209547820842087,-1.1203306526441998,15.89257651484962,94.03092667366423,91.51726777659594,15.937576101156772
"=""20190303162742254""","=""1551601662241267""",TestNight_on,5.277415,0.5050934,mcp_road_part_02,-444.0013,-3.0198200000000013e-06,368.4679,-475.6566,1.12016,367.0689,0.9999738000000001,-0.007232854,0.0005239759,0.9965096,0.06542022,0.05185394,3.009979,-0.1064857,0.13299560000000002,-0.05134813,0.07261489,0.9960374,-0.04358576,0.0009133902,0.9990492,1,31.65530000000001,-1.12016301982,1.399000000000001,-1.3806872513290056,-1.12016301982,31.616516063807158,92.02719189618837,92.50050708363315,31.66646728780984
"=""20190303162742278""","=""1551601662272499""",TestNight_on,5.3127330000000015,0.5048473,mcp_road_part_02,-441.8582,-4.016671e-06,368.5591,-475.6409,1.119999,367.0692,0.9999815000000001,-0.006035259,0.0007948164999999999,0.9962848,0.06624255,0.05503266,3.010193,-0.09976542,0.13272089999999998,-0.05425892,0.07224063,0.9959103000000001,-0.04322593,0.0008247825,0.999065,1,33.782699999999984,-1.120003016671,1.4898999999999774,-1.4614447919266682,-1.120003016671,33.74685332175493,91.89907711716839,92.47970768619493,33.79704627267364
"=""20190303162742299""","=""1551601662291043""",TestNight_on,5.309042,0.5043197,mcp_road_part_02,-444.8029,-2.6279300000000003e-06,368.541,-475.62300000000016,1.119841,367.0696,0.9999874,-0.004913441,0.001106684,0.9956571,0.0723086,0.05863741,3.010529,-0.10933910000000001,0.1436768,-0.05755765,0.07718349,0.9953540999999999,-0.04653082,0.0009239134,0.9989164,1,30.820100000000025,-1.11984362793,1.471400000000017,-1.435399842773231,-1.11984362793,30.781163991053358,92.08128811795879,92.6699060618184,30.834955474327646
"=""20190303162742322""","=""1551601662313023""",TestNight_on,5.29359,0.5046056999999999,Plane_01,-433.3182,-0.05,369.335,-475.6011,1.1197290000000002,367.07,0.9999915,-0.00382618,0.0014873870000000002,0.9953559000000001,0.07220915,0.0636567,3.009674,-0.08322561,0.16116329999999998,-0.06219974,0.07599775,0.9951661,-0.05196436,0.0007819252,0.9986485999999999,2,42.282899999999984,-1.1697290000000002,2.2649999999999864,-2.2004267896383944,-1.1697290000000002,42.25397705284589,91.58358580500823,92.98105392644987,42.32739917325923
"=""20190303162742344""","=""1551601662331566""",TestNight_on,5.2198730000000015,0.5051416,Plane_01,-436.1499,-0.05,369.4046,-475.5782,1.119682,367.0705,0.999994,-0.002943663,0.001883596,0.9951903,0.07068387,0.06782591,3.009155,-0.08922148,0.1780701,-0.06597616,0.07359122,0.9951038000000001,-0.05716549,0.0008805364,0.9983643,2,39.42829999999998,-1.169682,2.334100000000036,-2.2578484215107677,-1.169682,39.39807441566219,91.6977600376846,93.27995319673055,39.48004943180413
"=""20190303162742365""","=""1551601662361824""",TestNight_on,11.041269999999999,0.5057805000000001,mcp_road_part_02,-441.2361,-4.201974e-06,369.1725,-475.5518,1.119658,367.07099999999997,0.9999949,-0.0021612479999999997,0.0023326510000000003,0.9951959,0.06656586,0.0717933,3.008942,-0.09810317,0.18417360000000002,-0.06949671,0.06869178,0.9952143,-0.05873388,0.0009489491000000001,0.9982733,2,34.31569999999999,-1.1196622019740001,2.101500000000044,-2.0193058103261,-1.1196622019740001,34.28414603284225,91.86728459316353,93.37077636342353,34.36180886687136
"=""20190303162742388""","=""1551601662381343""",TestNight_on,5.211526,0.5064095000000001,mcp_road_part_02,-444.9713,-2.4668780000000003e-06,369.0001,-475.5215,1.119653,367.0717,0.9999950999999999,-0.001442374,0.002841309,0.9954270000000001,0.06234754,0.07237522,3.008148,-0.11013889999999996,0.1897583,-0.06957126,0.06375689,0.9955375,-0.06008045,0.00104201,0.998193,3,30.55020000000001,-1.119655466878,1.9283999999999537,-1.8391290683028425,-1.119655466878,30.514731143395014,92.09756800357754,93.44905612296284,30.5906005310139
"=""20190303162742410""","=""1551601662401369""",TestNight_on,5.212228,0.5069464,mcp_road_part_02,-447.6658,-1.2355769999999999e-06,368.76099999999997,-475.48900000000003,1.119642,367.0723,0.999994,-0.0008115164999999999,0.003379301,0.9954219999999999,0.06473515,0.07031956,3.008118,-0.1209108,0.18243410000000002,-0.06698145,0.06551702,0.9956008,-0.05711831,0.001036713,0.9983669,3,27.823200000000053,-1.119643235577,1.688699999999983,-1.5920986341863859,-1.119643235577,27.783920541538066,92.30389534263347,93.27962657043138,27.852012848166872
"=""20190303162742432""","=""1551601662421865""",TestNight_on,5.174208,0.5072414000000001,mcp_road_part_02,-445.2586,-2.370447e-06,368.7782,-475.4535,1.119615,367.0731,0.9999923000000001,-0.00024367950000000002,0.003953212,0.99523,0.06975648,0.06820224,3.009033,-0.11144580000000001,0.16979979999999995,-0.06429555,0.06997329,0.9954746999999999,-0.05235966,0.0008296264999999999,0.9986280000000001,3,30.19490000000002,-1.119617370447,1.7051000000000158,-1.5835495426991018,-1.119617370447,30.160069320477298,92.12306502190746,93.00554577375928,30.222358505358002
