SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190312164436586""","=""1552380276581464""",TestNight_on,5.297656,0.5387246,Kooper,-475.9268,0.9660527,367.1186,-476.6071,1.108067,367.2167,0.9999678,0,0.0002605908,0.9983982,0.03679169,-0.04298487,3.007904,-0.6196139,-0.42510990000000004,0.04324071,0.04480989,0.9980593000000001,0.1373646,-0.01398699,0.9904218000000001,1,0.6802999999999884,-0.14201429999999993,-0.09809999999998807,0.09425360542715994,-0.14201429999999993,0.6524225591746232,102.15774036121203,81.77951832856705,0.6743196565876406
"=""20190312164436609""","=""1552380276601960""",TestNight_on,5.350001,0.5386975,Kooper,-475.9171,0.9669083,367.1192,-476.5988,1.108295,367.2168,0.9999650999999999,0,0.0003104468,0.9984094000000001,0.03660709,-0.04288151,3.009216,-0.6158737,-0.4241943,0.04318928,0.04496519,0.9980545,0.1370991,-0.01388194,0.99046,1,0.6816999999999781,-0.14138669999999998,-0.09759999999999992,0.09385543841894513,-0.14138669999999998,0.6540981130860977,102.07711970546876,81.83446035202849,0.6757539373177901
"=""20190312164436632""","=""1552380276621480""",TestNight_on,5.173792,0.5387561,Kooper,-475.9012,0.9646391,367.1184,-476.5867,1.108176,367.217,0.9999709999999999,0,0.0003926962,0.9983564,0.03796224,-0.04293797,3.009338,-0.6197710999999999,-0.4237061,0.04332765,0.04555633,0.9980216999999999,0.13698310000000002,-0.01397253,0.9904748,1,0.6854999999999905,-0.14353690000000008,-0.09859999999997626,0.09479713504149828,-0.14353690000000008,0.6572295997413534,102.19738721468516,81.79240745527697,0.679367415504943
"=""20190312164436654""","=""1552380276651735""",TestNight_on,6.40353,0.5385755999999999,Kooper,-475.8877,0.9644591,367.1182,-476.5706,1.107948,367.2171,0.9999796000000001,0,0.0005178312,0.998315,0.03937973,-0.04262,3.010223,-0.6189359,-0.4244995,0.04313409,0.04574402,0.9980215,0.1373225,-0.01400957,0.9904273000000001,1,0.6829000000000178,-0.14348889999999992,-0.09890000000001464,0.09513957640178536,-0.14348889999999992,0.6545447404182245,102.24006382992235,81.72984472077519,0.6768082598714956
"=""20190312164436679""","=""1552380276671255""",TestNight_on,5.2244410000000014,0.5385539,Kooper,-475.8714,0.964384,367.1187,-476.5515,1.107879,367.2173,0.9999843,0,0.0006507394,0.9982409,0.04135621,-0.042488599999999994,3.011475,-0.6187085999999999,-0.42184449999999996,0.04313561,0.04695531,0.9979652,0.13655770000000006,-0.01394922,0.9905339,2,0.6800999999999817,-0.14349500000000004,-0.0986000000000331,0.09490463777711214,-0.14349500000000004,0.6516243627582203,102.29326813181862,81.71352398740937,0.6739525320352032
"=""20190312164436700""","=""1552380276691752""",TestNight_on,6.048851,0.5384988,Kooper,-475.8557,0.9662081,367.12,-476.5369,1.1082,367.2174,0.9999796000000001,0,0.0007151375,0.9982226000000001,0.04222512,-0.042059,3.012787,-0.6134378,-0.4207764,0.04277308,0.04858994,0.9979024999999999,0.13627170000000002,-0.01381146,0.9905753,2,0.6811999999999898,-0.14199190000000006,-0.09739999999999327,0.09388947927410657,-0.14199190000000006,0.6533131851628416,102.14105446778608,81.82185733505027,0.6751259526129849
"=""20190312164436721""","=""1552380276712247""",TestNight_on,5.300601,0.5383934,Kooper,-475.8434,0.9675421999999999,367.1204,-476.5228,1.1083450000000001,367.2175,0.9999771999999999,0,0.0007700792,0.9982071,0.04320668,-0.04142292,3.013519,-0.6114215000000001,-0.4198303,0.04219313,0.04991204,0.997862,0.1360112,-0.01374896,0.9906119000000001,2,0.6794000000000437,-0.14080280000000026,-0.09709999999995488,0.09368008055527664,-0.14080280000000026,0.6518864289853076,102.06795589134249,81.82223240954502,0.6734666304100744
"=""20190312164436743""","=""1552380276731770""",TestNight_on,5.460646,0.5383058000000001,Kooper,-475.8275,0.9678099,367.1211,-476.5026,1.108167,367.2176,0.9999819,0,0.0008687861,0.9981629000000001,0.04451526,-0.04110624,3.014465,-0.6094705,-0.4169617000000001,0.04197378,0.05045495,0.9978439,0.1351747,-0.01363896,0.9907279,1,0.6750999999999863,-0.1403570999999999,-0.0964999999999918,0.09314110350332157,-0.1403570999999999,0.6475846989850321,102.1082348813834,81.81536631334941,0.6691347570121888
"=""20190312164436764""","=""1552380276762024""",TestNight_on,5.244818,0.5123340000000001,Kooper,-475.80800000000005,0.968508,367.1217,-476.4801,1.107949,367.2177,0.9999872,0,0.001000506,0.9981261,0.04587155,-0.04050053,3.015564,-0.6066779,-0.41409300000000004,0.04149766,0.05082592,0.9978450000000001,0.1343704,-0.01352011,0.9908389000000001,2,0.6720999999999435,-0.13944100000000004,-0.09600000000000364,0.09275948735201382,-0.13944100000000004,0.6448035894745361,102.08183998112743,81.81376564805007,0.6661980065821681
"=""20190312164436788""","=""1552380276781544""",TestNight_on,5.194751,0.5090369,Kooper,-475.79699999999997,0.9465947,367.1719,-476.4526,1.10779,367.2179,0.9999912000000001,0,0.001175138,0.998107,0.04720268,-0.03943227,3.030243,-0.7157803,-0.2033691,0.04060156,0.05124405,0.9978604999999999,0.06628664,-0.00798779,0.9977686,2,0.6556000000000495,-0.16119530000000004,-0.04599999999999227,0.044116434544391146,-0.16119530000000004,0.6183469211605817,104.5756396269255,85.91910358450998,0.6405334491248448
"=""20190312164436810""","=""1552380276802040""",TestNight_on,5.178668,0.507893,Kooper,-475.7733,0.94629,367.1786,-476.4295,1.108052,367.2181,0.9999879,0,0.001283382,0.9981821,0.04619598,-0.03871718,3.0329900000000003,-0.7213921999999999,-0.1734924,0.03999608,0.05094402,0.9979003000000001,0.05677523,-0.006954671999999999,0.9983628000000001,2,0.6562000000000126,-0.16176200000000007,-0.03949999999997544,0.03803890007564522,-0.16176200000000007,0.6186876087146825,104.62610681014381,86.48170037937493,0.6406155319222733
"=""20190312164436832""","=""1552380276821559""",TestNight_on,5.169475,0.5072101,Kooper,-475.7366,0.9407276,367.1808,-476.4084,1.108439,367.2183,0.99998,0,0.001355959,0.9983003,0.04432582,-0.03783831,3.033112,-0.7326589,-0.1620789,0.03919291,0.05050067,0.9979546999999999,0.0531511,-0.006646773000000001,0.9985644,2,0.671799999999962,-0.16771139999999995,-0.03750000000002274,0.03616407963708973,-0.16771139999999995,0.6324547776751016,104.82846059917665,86.72736239442878,0.6553121394801259
"=""20190312164436854""","=""1552380276842055""",TestNight_on,5.165624,0.506933,Kooper,-475.7144,0.9399893,367.1829,-476.3825,1.108299,367.2184,0.9999821,0,0.001465119,0.9983235999999999,0.044206800000000004,-0.0373617,3.031982,-0.7359366,-0.1536865,0.03882471,0.05000966,0.9979938,0.05057931,-0.006397185,0.9986995000000001,2,0.6680999999999813,-0.1683096999999999,-0.035499999999956344,0.03430761637272512,-0.1683096999999999,0.628285309720654,104.97538988708432,86.87445914334961,0.6513429189498003
"=""20190312164436878""","=""1552380276871335""",TestNight_on,5.180494,0.5066037,Kooper,-475.6886,0.9388721,367.1835,-476.3512,1.107997,367.2186,0.9999875,0,0.00162758,0.9983193000000001,0.04492669,-0.03661028,3.0322270000000002,-0.7407220999999999,-0.1500854,0.038233800000000005,0.04966772,0.9980336999999999,0.04956023,-0.006353770999999999,0.9987509,3,0.6625999999999976,-0.1691248999999999,-0.03509999999999991,0.03397136969532969,-0.1691248999999999,0.6221242222601744,105.18678330694378,86.87444257339752,0.6455972689547359
"=""20190312164436901""","=""1552380276891832""",TestNight_on,5.181781,0.5064095999999999,Kooper,-475.6598,0.9389476999999999,367.1853,-476.3168,1.1078139999999999,367.2188,0.9999908000000002,0,0.001821629,0.9983337,0.04506111,-0.03604694,3.033142,-0.7417201999999999,-0.1452942,0.03786255,0.0489643,0.9980825999999999,0.048196300000000004,-0.006242942,0.9988184000000001,3,0.6569999999999823,-0.1688662999999999,-0.03350000000000364,0.032551880455754884,-0.1688662999999999,0.6163273233025118,105.30200548997233,86.97668112159607,0.6398709413984469
"=""20190312164436922""","=""1552380276911355""",TestNight_on,5.21358,0.5062052,Kooper,-475.6294,0.9396139000000001,367.1862,-476.2871,1.108019,367.2191,0.9999882,0,0.0019686829999999997,0.9983636999999999,0.04465061,-0.03572356,3.033417,-0.742552,-0.1417236,0.03768659,0.04911193,0.998082,0.04718806,-0.006163271999999999,0.9988670000000001,3,0.6577000000000339,-0.16840509999999995,-0.03290000000004056,0.032095731223908096,-0.16840509999999995,0.617265561032581,105.24066830311754,87.02349289108825,0.640630304080032
"=""20190312164436943""","=""1552380276931852""",TestNight_on,5.223664,0.5061027,Kooper,-475.6027,0.9402125,367.1873,-476.2615,1.108501,367.2193,0.9999781999999999,0,0.002064574,0.9984156999999999,0.04345117,-0.03575208,3.033234,-0.7439967,-0.1390381,0.03781371,0.04970059,0.9980481,0.0464183,-0.006105592,0.9989034999999999,3,0.6587999999999852,-0.16828849999999995,-0.031999999999982265,0.03132110858494029,-0.16828849999999995,0.6184703614667124,105.20331552158545,87.10085458485042,0.6417223847490482
"=""20190312164436966""","=""1552380276962104""",TestNight_on,5.236566000000002,0.5328555,Kooper,-475.5797,0.9404541999999999,367.1877,-476.2324,1.108555,367.2195,0.9999751,0,0.002171943,0.9983985999999999,0.04374561,-0.03587268,3.032349,-0.7476282,-0.1381226,0.03804201,0.05047066,0.9980007,0.04622579,-0.00613901,0.9989121999999999,3,0.6526999999999816,-0.16810080000000005,-0.031799999999975626,0.031155896261069068,-0.16810080000000005,0.6121231910801713,105.33704993565469,87.08626910883291,0.6355496596574043
"=""20190312164436990""","=""1552380276981624""",TestNight_on,5.431297,0.5390816999999999,Kooper,-475.5488,0.9486610999999999,367.1393,-476.1946,1.108195,367.2198,0.9999811,0,0.002344703,0.9983126,0.04548155,-0.03610768,3.023132,-0.7073861,-0.3527832,0.03844758,0.05116166,0.99795,0.11510610000000004,-0.01378386,0.9932576,2,0.6457999999999515,-0.15953390000000012,-0.0805000000000291,0.07736502500160626,-0.15953390000000012,0.6090129184920228,104.56704937602672,82.76029564489541,0.6342973649897029
"=""20190312164437011""","=""1552380277002120""",TestNight_on,5.9143040000000004,0.5403587,Kooper,-475.4893,0.9345476999999999,367.1256,-476.1581,1.107932,367.22,0.9999857,0,0.00253576,0.9982501,0.04668271,-0.0362984,3.024475,-0.744791,-0.40209959999999995,0.03882699,0.05140691,0.9979226999999999,0.1303985,-0.01636571,0.9913266,4,0.6687999999999761,-0.17338430000000005,-0.09440000000000737,0.09015478328839203,-0.17338430000000005,0.6272266814567121,105.30261142119593,81.82058027399555,0.6569652276699786
"=""20190312164437034""","=""1552380277021643""",TestNight_on,5.234637,0.5412534000000001,Kooper,-475.4503,0.9443028,367.1224,-476.1212,1.107988,367.2203,0.9999847,0,0.002711162,0.9982470999999999,0.04670312,-0.03634974,3.022949,-0.699268,-0.4139099,0.03905283,0.05151643,0.9979083000000001,0.1347776,-0.01593276,0.9907476999999999,4,0.6708999999999605,-0.16368519999999998,-0.09789999999998143,0.0942266334832292,-0.16368519999999998,0.6336974105675783,104.33206185414262,81.54246274009583,0.6612442145808738
"=""20190312164437055""","=""1552380277051896""",TestNight_on,5.358735,0.5419136,Kooper,-475.4173,0.9503096,367.1219,-476.087,1.108271,367.2206,0.9999790000000001,0,0.002852362,0.9983059999999999,0.04555953,-0.03619276,3.021545,-0.6770079999999999,-0.4222107,0.03903831,0.05138119,0.9979158000000001,0.13779170000000002,-0.01580509,0.9903351,4,0.6696999999999775,-0.15796140000000006,-0.098700000000008,0.09541440822460484,-0.15796140000000006,0.6348474039699954,103.82327907816364,81.45270322585435,0.6611255096532384
