SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190312154212272""","=""1552376532267408""",Testhuanghun_off,4.727223,0.5043780999999999,Kooper,-475.9233,0.9396459999999999,367.19199999999995,-476.601,1.109637,367.2171,0.9999709000000001,0,0.00029875830000000004,0.9995354,0.0020855279999999997,-0.03040938,2.999268,-0.7405245,-0.10754389999999996,0.03070658,0.009721905,0.9994811,0.03507148,-0.004336902,0.9993754000000001,1,0.6777000000000157,-0.16999100000000011,-0.025100000000065847,0.023806651430942277,-0.16999100000000011,0.637628909232567,104.91784804523222,87.86178551602151,0.6603289503137566
"=""20190312154212293""","=""1552376532286928""",Testhuanghun_off,4.6780870000000006,0.5047805000000001,Kooper,-475.9129,0.9359306000000001,367.1917,-476.5873,1.109492,367.2173,0.9999785,0,0.0004716102,0.9995549000000001,0.0025557970000000003,-0.02972261,2.999695,-0.7577305999999999,-0.1090393,0.03019249,0.009111103,0.9995026,0.03566388,-0.004550601,0.9993535,1,0.6744000000000483,-0.17356139999999987,-0.02559999999999718,0.024310246182623882,-0.17356139999999987,0.6325525921815234,105.33257085423207,87.79909312973777,0.6563819996884316
"=""20190312154212315""","=""1552376532307424""",Testhuanghun_off,4.674709,0.5051460999999999,Kooper,-475.899,0.9345505,367.1918,-476.5706,1.1093520000000001,367.2175,0.9999851999999999,0,0.0006851096,0.9995690999999999,0.0038656090000000003,-0.02910338,2.9999689999999997,-0.7625012,-0.11035160000000001,0.02978644,0.009290386,0.9995130999999999,0.03627054,-0.004707195999999999,0.9993309000000001,1,0.6716000000000122,-0.17480150000000014,-0.025699999999972082,0.02450264732395089,-0.17480150000000014,0.6290316127710811,105.51887071461162,87.7692872104743,0.6533274171451243
"=""20190312154212337""","=""1552376532326944""",Testhuanghun_off,4.676468,0.5054289000000001,Kooper,-475.8817,0.9351723,367.1912,-476.5499,1.109233,367.2178,0.9999903,0,0.0009469823,0.9995911,0.005405676999999999,-0.02807646,3.0009770000000002,-0.7592960999999999,-0.1113281,0.02902101,0.009709984,0.9995315999999999,0.03682932,-0.004821244000000001,0.99931,2,0.6681999999999562,-0.17406069999999996,-0.02660000000003037,0.02550484779176933,-0.17406069999999996,0.625778822762873,105.53166389013842,87.66608945499344,0.6500359679001297
"=""20190312154212371""","=""1552376532357200""",Testhuanghun_off,4.625799,0.5053122,Kooper,-475.8618,0.9362719999999999,367.1924,-476.5139,1.109116,367.2183,0.9999950000000001,0,0.001393911,0.9995931,0.006137628000000001,-0.02785711,3.0022279999999997,-0.7546901,-0.11026,0.02924835,0.00900239,0.9995315999999999,0.03690434,-0.004910848,0.9993066999999999,2,0.6520999999999617,-0.1728440000000001,-0.025899999999978718,0.025051700634678063,-0.1728440000000001,0.6093224459673701,105.82413277487517,87.64566562972378,0.6338584062709496
"=""20190312154212394""","=""1552376532387456""",Testhuanghun_off,4.674032,0.5056991,Kooper,-475.8177,0.9333534,367.1927,-476.4859,1.109067,367.2187,0.9999964,0,0.001731522,0.9995835,0.006003238,-0.02822355,3.002869,-0.7583982,-0.10852049999999999,0.02995254,0.008067823,0.9995188,0.03664231,-0.00498463,0.999316,2,0.668200000000013,-0.17571360000000005,-0.02600000000001046,0.02540298300260181,-0.17571360000000005,0.6250000047235249,105.6905742234276,87.67250718331935,0.6497273171683615
"=""20190312154212415""","=""1552376532406975""",Testhuanghun_off,4.610519999999998,0.5057149000000001,Kooper,-475.7913,0.9338056999999998,367.1922,-476.4575,1.109035,367.2191,0.9999969999999999,0,0.002065026,0.9995801,0.006471396,-0.02825098,3.002625,-0.7579978,-0.11224369999999999,0.03031297,0.007882337,0.9995094000000001,0.03815906,-0.005253656999999999,0.9992578999999999,3,0.6662000000000035,-0.17522930000000014,-0.026900000000011914,0.026448814112504868,-0.17522930000000014,0.6231044859365332,105.69359838415436,87.56943446973516,0.64781482519365
"=""20190312154212438""","=""1552376532427472""",Testhuanghun_off,4.620527,0.5059994000000001,Kooper,-475.76300000000003,0.9334520000000001,367.1927,-476.4232,1.109004,367.2196,0.9999966999999998,0,0.002460655,0.9995613999999999,0.007580916,-0.02862571,3.003052,-0.7594378,-0.11215209999999999,0.03108304,0.008344379,0.999482,0.03849139,-0.005402436,0.9992443000000001,3,0.6601999999999748,-0.17555200000000004,-0.026900000000011914,0.026643679382645932,-0.17555200000000004,0.6166059059550894,105.87795452607641,87.52577565494532,0.64166286600811
"=""20190312154212460""","=""1552376532446992""",Testhuanghun_off,4.664187,0.5062970999999999,Kooper,-475.7314,0.9352455,367.1924,-476.3882,1.108978,367.2202,0.9999959999999999,0,0.0028536909999999998,0.999558,0.008951204,-0.02835089,3.0037540000000003,-0.7547934000000001,-0.1160583,0.03120087,0.009169754,0.9994711,0.04012612,-0.005668445,0.9991785,3,0.6567999999999756,-0.17373250000000007,-0.02779999999995653,0.027736976826138786,-0.17373250000000007,0.6138456076002893,105.78743513058798,87.4128161421822,0.6385599043236837
"=""20190312154212482""","=""1552376532477249""",Testhuanghun_off,4.675478,0.5064201,Kooper,-475.6976,0.9366635,367.1928,-476.3509,1.108948,367.2207,0.9999947,0,0.0032633429999999997,0.9995565000000001,0.009432122,-0.02824522,3.0047,-0.7498571999999999,-0.11773679999999999,0.03150476,0.009164508,0.9994616,0.0410575,-0.005845779000000001,0.9991396999999999,3,0.6533000000000015,-0.17228450000000006,-0.02790000000004511,0.0280823560196477,-0.17228450000000006,0.6108043050155477,105.7359286276019,87.36762134445951,0.6352577954542474
