SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190305135156987""","=""1551765116979942""",Testhuanghun_off,4.883145,0.5930718,Kooper,-475.9197,0.9580122999999999,367.0965,-476.5978,1.108844,367.2242,0.999969,-0.007870581,0.0001766002,0.9978476999999999,-0.0041251890000000005,0.06544499,3.0397950000000002,-0.6660092,-0.5614014,-0.06526867,0.00372773,0.9978608,0.1775546,-0.01981653,0.9839114,1,0.6781000000000289,-0.1508317,-0.12770000000000434,0.12199081330897416,-0.1508317,0.6471551948681824,102.90024852384106,79.324828835144,0.6756047709286475
"=""20190305135157010""","=""1551765116999462""",Testhuanghun_off,4.872286,0.5930561,Kooper,-475.8994,0.9560784999999999,367.0939,-476.5842,1.108689,367.2242,0.9999771000000001,-0.006759945,0.00022939169999999998,0.9978670000000001,-0.003397965,0.0651899,3.040833,-0.6652170000000001,-0.5654296999999999,-0.06496137,0.003346739,0.9978822,0.1788111,-0.01983547,0.9836834999999999,1,0.6847999999999956,-0.1526105000000001,-0.130299999999977,0.12449042021167715,-0.1526105000000001,0.6534510160718788,102.92115311822003,79.21370868618583,0.6824852085137822
"=""20190305135157030""","=""1551765117019962""",Testhuanghun_off,4.870483999999999,0.5931907,Kooper,-475.8856,0.9559175,367.0934,-476.569,1.108559,367.2242,0.9999836,-0.005740286,0.0002865301,0.9978516,-0.0023373120000000002,0.06547555,3.041138,-0.6652985,-0.5662231,-0.06518976,0.0033887,0.9978671,0.17910929999999994,-0.01978746,0.9836302,1,0.683400000000006,-0.1526415000000001,-0.13080000000002198,0.12498110018228804,-0.1526415000000001,0.6519856977879431,102.9490327228554,79.14843955843239,0.6811791636897419
"=""20190305135157055""","=""1551765117050214""",Testhuanghun_off,4.9064510000000015,0.5932264,Kooper,-475.8694,0.9557599,367.0937,-476.5484,1.1084379999999998,367.2243,0.9999892,-0.004615824,0.00036275260000000003,0.9978306,-0.0013462189999999998,0.06582293,3.0421139999999998,-0.664405,-0.566864,-0.06546147,0.003257571,0.9978498,0.17935620000000002,-0.01969641,0.9835870000000001,2,0.6790000000000305,-0.15267809999999982,-0.13060000000001534,0.12476322032238985,-0.15267809999999982,0.6473878761401607,103.03849359292036,79.0918106969421,0.6767477562120847
"=""20190305135157077""","=""1551765117069734""",Testhuanghun_off,4.945573,0.5930679,Kooper,-475.8507,0.9562787,367.0942,-476.5259,1.1083450000000001,367.2244,0.9999933000000001,-0.0036514720000000002,0.00044430690000000003,0.9978331,-2.981257e-05,0.06579766,3.042969,-0.6635916999999999,-0.5659485,-0.06535482,0.0036113820000000002,0.9978555,0.1791347,-0.0195738,0.9836298000000001,2,0.6751999999999612,-0.1520663000000001,-0.1302000000000021,0.12441555475570724,-0.1520663000000001,0.6436642644153829,103.05923995092135,79.0600630300621,0.6729837109070742
"=""20190305135157099""","=""1551765117090230""",Testhuanghun_off,4.954155,0.5932767,Kooper,-475.8298,0.9566308000000001,367.0949,-476.5013,1.108287,367.2245,0.9999958000000001,-0.002840543,0.0005310835,0.9978403,0.0003764611,0.06568731,3.043762,-0.663624,-0.5645446999999999,-0.06515793,0.003208457,0.9978698,0.1787591,-0.01947455,0.9837001,2,0.6715000000000373,-0.1516561999999999,-0.12959999999998215,0.12386550826553475,-0.1516561999999999,0.6399609399943175,103.0973955190195,79.0457560870249,0.6692475415380542
"=""20190305135157120""","=""1551765117109754""",Testhuanghun_off,4.884626,0.5933717,Kooper,-475.8067,0.9571277,367.0949,-476.4758,1.10825,367.2246,0.9999974,-0.0021748220000000003,0.000619525,0.9978369,0.0004037078,0.06573757,3.0440669999999996,-0.6625576999999999,-0.5663147,-0.06511951,0.0025709279999999997,0.9978741,0.1793921,-0.01946811,0.983585,2,0.6691000000000145,-0.15112229999999993,-0.12970000000001392,0.12401720096260413,-0.15112229999999993,0.6376685761760931,103.09596929903009,78.99420042384327,0.6669628390955037
"=""20190305135157142""","=""1551765117129270""",Testhuanghun_off,4.933231,0.5935441,Kooper,-475.7816,0.9571165999999999,367.095,-476.4469,1.108219,367.2248,0.9999985999999998,-0.00156028,0.0007175403,0.9978176,0.0005858559,0.0660284,3.044159,-0.6628421999999999,-0.5673218000000001,-0.06531275,0.002140346,0.9978625,0.17979520000000002,-0.01948335,0.9835110999999999,3,0.6653000000000021,-0.1511024000000002,-0.1297999999999888,0.1241101087132132,-0.1511024000000002,0.633716274883771,103.1698809324045,78.91916181632999,0.6631979881024435
"=""20190305135157167""","=""1551765117159527""",Testhuanghun_off,4.8909519999999995,0.593581,Kooper,-475.7541,0.9577087,367.095,-476.4112,1.108188,367.2249,0.9999991,-0.0009404966000000001,0.0008359918,0.9977804,0.0005276985,0.06658754,3.0445860000000002,-0.6615873999999999,-0.5678711,-0.06575342,0.001463238,0.9978348,0.1800779,-0.01944361,0.9834601999999999,3,0.657100000000014,-0.15047929999999998,-0.1298999999999637,0.12418171464649115,-0.15047929999999998,0.6254253562326061,103.27862500091308,78.76966392131868,0.655150359993578
"=""20190305135157188""","=""1551765117179753""",Testhuanghun_off,4.861924,0.5507261,Kooper,-475.6948,0.9530244000000001,367.0909,-476.3758,1.108156,367.2251,0.9999994000000001,-0.0004477242,0.0009504146000000001,0.9977604999999999,0.0006116944999999999,0.066887,3.044891,-0.65975,-0.566803,-0.06593903,0.001055542,0.9978231,0.17987360000000002,-0.01934744,0.9834995000000001,3,0.6810000000000401,-0.1551315999999998,-0.1342000000000212,0.1284316459352695,-0.1551315999999998,0.6484787874747979,103.20640665816526,78.79750140312684,0.679032575655238
"=""20190305135157210""","=""1551765117199279""",Testhuanghun_off,4.8762099999999995,0.5452539000000001,Kooper,-475.6589,0.9604978999999999,367.1721,-476.3372,1.108134,367.2253,0.9999995,-5.211083e-06,0.001072466,0.9977060999999999,0.0008897483,0.06768988,3.022125,-0.6224008000000001,-0.2235413,-0.06662036,0.0008919874,0.997778,0.07328402,-0.007676586999999999,0.9972815999999999,4,0.6782999999999788,-0.14763610000000005,-0.05320000000000391,0.0515024548062809,-0.14763610000000005,0.6477438482047553,102.80065921920438,85.45394620781848,0.6663490179788577
"=""20190305135157231""","=""1551765117219769""",Testhuanghun_off,4.871454,0.5441418,Kooper,-475.6225,0.9606867,367.18300000000005,-476.2989,1.108112,367.2254,0.9999992,0.00035865779999999997,0.001190682,0.9976719999999999,0.00117003,0.06818742,3.01947,-0.623078,-0.17761229999999995,-0.06699956,0.0008090176,0.9977527,0.05865493,-0.006216446,0.9982589,4,0.676400000000001,-0.14742529999999998,-0.042399999999929605,0.041253291288466006,-0.14742529999999998,0.6457909843952434,102.83418995181665,86.34489750219231,0.6636882164453415
