SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190304155311754""","=""1551685991745141""",Testhuanghun_on,4.0096739999999995,0.519717,Building 07 (16),-158.195,33.454159999999995,355.8183,-476.5957,1.109721,367.2179,0.9999663000000001,-0.008215802,-0.00019253560000000001,0.9816341000000001,0.17458529999999994,0.07690568,3.009857,0.3057426,-0.10775760000000001,-0.0770807,0.1826497,0.9801518,0.03542014,0.0016268370000000001,0.9993711999999999,1,318.40070000000014,32.344438999999994,-11.399599999999964,11.22263253970865,32.344438999999994,315.15486745909664,84.14391896455251,87.96056491599273,317.008991510504
"=""20190304155311778""","=""1551685991765637""",Testhuanghun_on,3.982906,0.4872732,Building 07 (16),-158.195,42.294909999999994,374.7906,-476.5878,1.109934,367.2179,0.9999642,-0.008459382,-0.00020542669999999998,0.9816872,0.17404920000000002,0.07743992,2.981995,0.3857223,0.07092285,-0.07762999999999999,0.1823525,0.9801638,-0.02379535,-0.001459506,0.9997158000000002,1,318.3928,41.18497599999999,7.5726999999999975,-7.512479860230704,41.18497599999999,313.1544597006786,82.5097904562362,91.37424466612003,315.94042987910694
"=""20190304155311799""","=""1551685991795893""",Testhuanghun_on,4.002092,0.4853378,Building 15 (24),-254.91099999999997,24.73874,391.75,-476.5836,1.110355,367.2179,0.9999534,-0.009649692,-0.0002090739,0.9818401,0.17306470000000002,0.07770852,2.973816,0.316983,0.32910159999999994,-0.07790636,0.1825339,0.9801081,-0.10964410000000001,-0.005301647,0.9939568000000001,1,221.6726,23.628385,24.53210000000001,-24.305635036355643,23.628385,219.20703121885379,83.88501442809002,96.32710072789337,221.8125041741612
"=""20190304155311825""","=""1551685991815413""",Testhuanghun_on,3.9627510000000004,0.4843412,Building 15 (24),-272.596,21.130020000000002,390.8835,-476.5733,1.110206,367.2178,0.9999587,-0.009094749000000001,-0.0002188444,0.9817188,0.1734324,0.07841975,2.976654,0.2921339000000001,0.3453369,-0.07862823,0.1823567,0.9800834999999999,-0.1149645,-0.005106882,0.9933565000000001,1,203.9773,20.019814,23.665700000000008,-23.487097112402534,20.019814,202.05162716394108,84.37905463687558,96.63047827764333,204.39495278249476
"=""20190304155311847""","=""1551685991835909""",Testhuanghun_on,4.009771,0.48461930000000003,Building 15 (24),-272.9731,20.73936,391.4907,-476.5595,1.109858,367.2178,0.9999700999999999,-0.007743634,-0.00023830869999999998,0.9814674999999999,0.174836,0.0784487,2.976807,0.28699509999999995,0.3548889,-0.07867521,0.18243410000000002,0.9800653,-0.1181191,-0.0052256379999999995,0.9929857,1,203.58640000000003,19.629502,24.2729,-24.100506248230356,19.629502,201.7314911949325,84.48132390605903,96.8127364395246,204.11209246372474
"=""20190304155311868""","=""1551685991855429""",Testhuanghun_on,4.013986,0.4843946,Building 15 (24),-272.9733,20.098,391.3128,-476.5453,1.109704,367.2178,0.9999761999999999,-0.006902006,-0.0002583547,0.9813620000000001,0.1755124,0.07825659,2.978973,0.2778442,0.3525696,-0.0785017,0.18228540000000001,0.9801069,-0.1173232,-0.0050592070000000005,0.9930809000000002,1,203.572,18.988296,24.094999999999967,-23.942167285660968,18.988296,201.8340056958689,84.66270437759769,96.76498784658882,204.13414367654968
"=""20190304155311890""","=""1551685991885686""",Testhuanghun_on,4.032702,0.4841704000000001,Building 15 (24),-272.9733,20.060779999999998,391.3866,-476.5328,1.109995,367.2178,0.9999714,-0.007572335,-0.0002712636,0.9813357,0.17570639999999998,0.07815275,2.979187,0.277341,0.35369870000000003,-0.07841151,0.1831354,0.9799556,-0.1177028,-0.005026895,0.9930361999999999,2,203.5595,18.950785,24.168799999999976,-24.018740979753453,18.950785,201.82799791930978,84.67326734940453,96.78662280296625,204.13371332165008
"=""20190304155311913""","=""1551685991905207""",Testhuanghun_on,4.0485760000000015,0.4840387,Building 15 (24),-272.9732,20.354960000000002,391.50199999999995,-476.5208,1.110188,367.2178,0.999967,-0.008116607,-0.0002806685,0.9813351999999999,0.1756943,0.07818463,2.9783939999999998,0.2815843,0.3553162,-0.07845283,0.18365620000000002,0.9798549000000001,-0.1182605,-0.005104347,0.9929695,1,203.5476,19.244772,24.28419999999994,-24.12866880089359,19.244772,201.76251275187,84.5897431305048,96.81958366863468,204.1094448069067
"=""20190304155311934""","=""1551685991925702""",Testhuanghun_on,4.068409,0.48394309999999996,Building 15 (24),-272.9732,20.2957,391.5608,-476.5051,1.109987,367.2177,0.9999728000000001,-0.007373743,-0.0002961593,0.9810696,0.17719029999999994,0.07814109,2.978424,0.28073359999999997,0.3562012,-0.07842361,0.1844234,0.9797130999999999,-0.11856320000000001,-0.005145977,0.9929332000000001,1,203.5319,19.185713,24.3431,-24.191452402959605,19.185713,201.7572139522839,84.60630638585017,96.8373385573272,204.1060786318494
"=""20190304155311956""","=""1551685991945225""",Testhuanghun_on,4.043516,0.4836143,Building 15 (24),-272.9731,20.44267,391.5758,-476.4843,1.109691,367.2177,0.9999808000000001,-0.0061864419999999995,-0.000319553,0.9807003000000001,0.1790898,0.07844634,2.9783939999999998,0.2829061,0.3564453,-0.07875030000000001,0.1851578,0.9795483,-0.118653,-0.005265743000000001,0.9929218000000001,1,203.51120000000003,19.332979,24.35810000000004,-24.207756214899913,19.332979,201.70880258781773,84.56392580144063,96.8435294377642,204.0740566054041
"=""20190304155311979""","=""1551685991975478""",Testhuanghun_on,4.04277,0.4838002,Building 15 (24),-273.7148,20.68553,391.75,-476.4662,1.109841,367.2177,0.9999790999999999,-0.006469036,-0.00033701550000000003,0.9807328000000002,0.17897860000000002,0.07829759,2.977692,0.28747340000000005,0.36025999999999997,-0.07861889999999999,0.18532320000000002,0.9795277,-0.11993110000000001,-0.005399303,0.9927674999999999,2,202.7514,19.575689,24.53230000000002,-24.376671302286617,19.575689,200.89738876373943,84.47486989501085,96.91838660319897,203.31549502114567
"=""20190304155312000""","=""1551685991995973""",Testhuanghun_on,4.051803,0.4838128,Building 15 (24),-272.9731,20.57615,391.6816,-476.4526,1.1103370000000001,367.2177,0.9999671999999998,-0.008103509,-0.0003455846,0.9809936,0.17737329999999998,0.07868026,2.9783939999999998,0.2849158,0.3580627,-0.07901219999999999,0.18531989999999998,0.9794966,-0.1192116,-0.005218591,0.9928551,2,203.47950000000003,19.465813,24.463900000000024,-24.31486751249195,19.465813,201.6518630106736,84.52562992271777,96.87544299719634,204.04314375537464
"=""20190304155312026""","=""1551685992015493""",Testhuanghun_on,4.067336,0.4840319,Building 15 (24),-272.9985,20.15771,391.75,-476.4398,1.110775,367.2177,0.9999505999999999,-0.009937275,-0.0003498893,0.9813101000000001,0.17539129999999994,0.07917602,2.978882,0.27888320000000005,0.3591919,-0.07951476,0.1851362,0.9794906999999999,-0.11959790000000001,-0.005004629,0.9928098,2,203.4413,19.046935,24.53230000000002,-24.392736258492146,19.046935,201.6901466002983,84.64397927575574,96.89595335511875,204.050745038386
"=""20190304155312047""","=""1551685992035990""",Testhuanghun_on,4.099978,0.4842885,Building 15 (24),-272.9734,19.63553,391.7197,-476.4233,1.1105,367.2177,0.9999558000000001,-0.009401353000000001,-0.00035804870000000005,0.9813119,0.1752514,0.07946207,2.979706,0.2712901,0.3588257,-0.07980794,0.18447120000000009,0.9795923000000001,-0.119477,-0.0048793890000000005,0.992825,1,203.4499,18.52503,24.50200000000001,-24.375639373116094,18.52503,201.7919907137492,84.79244574973909,96.88772192790127,204.10133769176272
"=""20190304155312069""","=""1551685992065270""",Testhuanghun_on,4.076494,0.48454929999999996,Building 15 (24),-272.9734,19.55795,391.6451,-476.403,1.110085,367.2176,0.9999669,-0.008147762,-0.00037462050000000016,0.981068,0.1765849,0.07952205,2.9799189999999998,0.2701993,0.3577881,-0.07988249,0.1845757,0.9795665000000001,-0.1191424,-0.004920099,0.992865,2,203.4296,18.447865,24.42750000000001,-24.306661737364873,18.447865,201.78461747902043,84.8136236126753,96.86866623280655,204.07883128592118
