SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190312151500555""","=""1552374900547798""",TestNight_on,4.4877150000000015,0.5391385999999999,Kooper,-475.9249,0.9483507,367.1557,-476.5981,1.1090149999999999,367.215,0.9999671,0,0.0003156964,0.9993269,-0.0322125,0.0175718,2.984314,-0.7028267,-0.2571411,-0.01725308,-0.02408984,0.9995609000000001,0.08387419,-0.009799116,0.9964281999999999,1,0.6732000000000085,-0.16066429999999987,-0.059299999999950614,0.05632888389933818,-0.16066429999999987,0.6371691416567408,104.09951785154887,84.94790558438666,0.6595229150950124
"=""20190312151500576""","=""1552374900567318""",TestNight_on,4.444885,0.5394806,Kooper,-475.9114,0.9481129999999999,367.1548,-476.593,1.109307,367.2151,0.9999601,0,0.00034292620000000003,0.9993058000000001,-0.03325851,0.01679346,2.984039,-0.6995679,-0.25997919999999997,-0.01644939,-0.02433032,0.9995685999999999,0.08484364,-0.009873566,0.9963453000000001,1,0.6816000000000031,-0.16119400000000014,-0.06029999999998381,0.057351055565289036,-0.16119400000000014,0.6457438189424389,103.96323664870741,84.9246525149846,0.6680252457151737
"=""20190312151500599""","=""1552374900587817""",TestNight_on,4.440414,0.5395183000000001,Kooper,-475.9075,0.9504125,367.1542,-476.59,1.1097,367.2152,0.9999459,0,0.0003196648,0.9992403,-0.03572907,0.01557294,2.983521,-0.6915386,-0.2653198,-0.01525551,-0.02533614,0.9995626,0.08661052,-0.009960476,0.9961924999999999,1,0.6824999999999477,-0.15928749999999992,-0.06099999999997863,0.05807964787717145,-0.15928749999999992,0.6474910741554545,103.76757071099485,84.87431298631756,0.6693208828841145
"=""20190312151500688""","=""1552374900677606""",TestNight_on,4.636407,0.5370598000000001,Kooper,-475.8858,0.9481985999999999,367.1563,-476.5592,1.109092,367.2152,0.9999652,0,0.0005200841999999999,0.9992284,-0.03622673,0.0151906,2.980408,-0.7005482,-0.2557678,-0.01466921,-0.02788896,0.9995033999999999,0.08374049,-0.009812632,0.9964393,1,0.6733999999999583,-0.16089340000000008,-0.05889999999999417,0.05607351477681878,-0.16089340000000008,0.6372664326097605,104.11724156797914,84.97145559537047,0.6596509920815374
"=""20190312151500711""","=""1552374900707862""",TestNight_on,4.509575,0.5365448,Kooper,-475.8741,0.9482881,367.1569,-476.546,1.109075,367.2154,0.999969,0,0.0006397194,0.9992238000000001,-0.03611745,0.01574079,2.980804,-0.7001149999999999,-0.25155639999999996,-0.01509846,-0.02826547,0.9994864,0.08248437,-0.009688408,0.9965453000000002,1,0.6718999999999937,-0.16078690000000007,-0.0584999999999809,0.055760695927791086,-0.16078690000000007,0.6357309685871422,104.14131089745138,84.98734939894474,0.6581151471001921
"=""20190312151500735""","=""1552374900727382""",TestNight_on,4.539557,0.5361645,Kooper,-475.8629,0.9484347,367.1591,-476.5367,1.109422,367.2156,0.9999604999999999,0,0.000670828,0.9991658999999999,-0.03730669,0.01661174,2.980865,-0.7009194000000001,-0.24597170000000002,-0.01593957,-0.02842619,0.9994688,0.08070141,-0.009500518000000001,0.996693,1,0.6737999999999715,-0.16098729999999994,-0.05649999999997135,0.05389679787161415,-0.16098729999999994,0.6376177424000656,104.12169798797798,85.16836587813323,0.6598319187531474
"=""20190312151500755""","=""1552374900747878""",TestNight_on,4.5164290000000005,0.5358679000000001,Kooper,-475.8503,0.946685,367.1599,-476.5301,1.1097270000000001,367.2156,0.9999485,0,0.0006639959,0.999091,-0.03902971,0.01714589,2.9801330000000004,-0.7066566999999999,-0.24087519999999998,-0.01648312,-0.02890587,0.9994462,0.07903039,-0.009382431,0.9968280999999999,1,0.6798000000000002,-0.16304200000000013,-0.05570000000000164,0.05311639078503135,-0.16304200000000013,0.6430214196223238,104.18150320845376,85.27783826235203,0.6654927428808949
"=""20190312151500777""","=""1552374900767398""",TestNight_on,4.519444,0.5356509,Kooper,-475.8411,0.9448133,367.1608,-476.5186,1.109501,367.2157,0.9999549000000001,0,0.0007273913000000001,0.9990846999999999,-0.03900363,0.01757132,2.978943,-0.7130489000000001,-0.23669429999999997,-0.01684501,-0.0295315,0.9994219000000001,0.07772873,-0.009330725,0.9969309000000001,1,0.6775000000000091,-0.1646877000000001,-0.054900000000031916,0.052321385713402696,-0.1646877000000001,0.6398959837041455,104.38677436704629,85.32558313785756,0.662817045567596
"=""20190312151500799""","=""1552374900787897""",TestNight_on,4.519013,0.5355133000000001,Kooper,-475.8274,0.9439327,367.1617,-476.5018,1.1091090000000001,367.2159,0.9999673000000001,0,0.0008929299000000002,0.9991019,-0.03828482,0.01815747,2.978973,-0.7135004,-0.2333984,-0.01726449,-0.03024855,0.9993933,0.07681482,-0.009268041999999999,0.9970023000000001,1,0.6743999999999915,-0.16517630000000014,-0.054199999999980264,0.051719575263455234,-0.16517630000000014,0.6364191769793601,104.50374357132127,85.35398094460234,0.6595358165969522
"=""20190312151500821""","=""1552374900818150""",TestNight_on,4.517467,0.5352554,Kooper,-475.811,0.9441562,367.1622,-476.4853,1.108992,367.216,0.9999723,0,0.001066616,0.9990855,-0.03863827,0.01831304,2.979584,-0.7115715,-0.2301941,-0.01724584,-0.03127279,0.9993620999999999,0.07593819,-0.009179971,0.9970703000000002,2,0.6743000000000166,-0.16483579999999998,-0.05380000000002383,0.05146331193417049,-0.16483579999999998,0.636449784806597,104.47488946191717,85.37712265899837,0.6594601140457528
"=""20190312151500844""","=""1552374900837670""",TestNight_on,4.526766,0.5351228,Kooper,-475.7974,0.9443469000000001,367.1634,-476.472,1.109324,367.2162,0.9999643,0,0.001173718,0.9990358,-0.03992116,0.01827005,2.979309,-0.7131430999999999,-0.227417,-0.01709748,-0.031553700000000004,0.9993558000000001,0.07513759,-0.009131726,0.9971313,2,0.6745999999999981,-0.16497709999999988,-0.05279999999999063,0.050584855060712516,-0.16497709999999988,0.6366906227639184,104.48308456111161,85.45741160529978,0.6596599276911016
"=""20190312151500865""","=""1552374900858166""",TestNight_on,4.529796,0.5349858000000001,Kooper,-475.7876,0.9443889000000001,367.164,-476.4588,1.109449,367.2162,0.9999601999999999,0,0.001263368,0.9990025,-0.04099078,0.01773311,2.9783630000000003,-0.7178254,-0.2266235,-0.01647101,-0.03215908,0.999347,0.07496013,-0.009193167,0.9971441999999999,1,0.6711999999999989,-0.16506009999999982,-0.05220000000002757,0.05003995999847291,-0.16506009999999982,0.6330779100510094,104.5696913239831,85.48060376389154,0.6561527828205963
"=""20190312151500888""","=""1552374900877698""",TestNight_on,4.5682160000000005,0.5349222,Kooper,-475.7741,0.9433792,367.164,-476.4398,1.10919,367.2164,0.9999678,0,0.0014231379999999998,0.9990142,-0.04092155,0.01721337,2.977386,-0.7221082,-0.22714229999999996,-0.0157896,-0.03301905,0.9993299999999999,0.07527619999999999,-0.009325233,0.9971190999999999,1,0.6657000000000153,-0.16581079999999992,-0.0524000000000342,0.050249123716469335,-0.16581079999999992,0.626967497773428,104.76829139854199,85.41774990219633,0.6504663243359999
"=""20190312151500912""","=""1552374900907943""",TestNight_on,4.630237,0.5348165,Kooper,-475.7563,0.9433608,367.1639,-476.4161,1.108892,367.2167,0.9999768,0,0.00164971,0.9990575999999999,-0.04006474,0.01670655,2.977264,-0.7224712,-0.22827150000000002,-0.01505412,-0.03344411,0.9993271999999999,0.07585557,-0.009453341,0.997074,2,0.6597999999999615,-0.16553120000000002,-0.05279999999999063,0.05071657971445434,-0.16553120000000002,0.6208816187648196,104.88085581066494,85.33017464119254,0.6445670904967111
"=""20190312151500936""","=""1552374900927463""",TestNight_on,4.578238,0.5348208999999999,Kooper,-475.7359,0.9440851999999998,367.1644,-476.3976,1.109181,367.2169,0.9999705,0,0.0017854320000000004,0.9990101999999998,-0.04138083,0.01632362,2.977722,-0.7214324000000001,-0.22866820000000002,-0.01453735,-0.03389836,0.9993196,0.07610717,-0.009501053,0.9970544,2,0.6616999999999962,-0.16509580000000013,-0.052500000000009095,0.050553994774975165,-0.16509580000000013,0.6230613418697647,104.79442260387196,85.36129268893839,0.6465429338395865
"=""20190312151500958""","=""1552374900947958""",TestNight_on,4.786877,0.5346589,Kooper,-475.7081,0.9411263000000001,367.1633,-476.384,1.1096709999999999,367.2171,0.9999545,0,0.0018468879999999999,0.9989018,-0.04393097,0.01629039,2.976685,-0.7255857,-0.23040770000000002,-0.01444696,-0.03456057,0.9992982,0.07672741,-0.009646373,0.9970055,2,0.6759000000000128,-0.16854469999999974,-0.05380000000002383,0.05184475604150639,-0.16854469999999974,0.6364715242974143,104.78529652000233,85.34316659497,0.660447723796946
"=""20190312151500979""","=""1552374900967478""",TestNight_on,4.539418,0.5346455,Kooper,-475.6983,0.9406474,367.1636,-476.3724,1.1099299999999999,367.2172,0.9999415,0,0.00187738,0.9988341000000001,-0.04528564,0.01672733,2.9747619999999997,-0.733734,-0.2295532,-0.01485624,-0.03463356,0.9992896000000001,0.07647538,-0.009734615,0.9970239,1,0.6741000000000099,-0.16928259999999984,-0.05360000000001719,0.05163002104654799,-0.16928259999999984,0.6342515419072493,104.89689651352376,85.3462090797048,0.6584810370449176
"=""20190312151501001""","=""1552374900997734""",TestNight_on,4.545385,0.5540484999999999,Kooper,-475.6841,0.9391004999999999,367.1643,-476.3539,1.109637,367.2174,0.9999485999999999,0,0.001980415,0.9988504,-0.04470897,0.01729845,2.973877,-0.738143,-0.228302,-0.01532312,-0.03477411,0.9992777,0.076161,-0.009781146,0.9970475000000001,1,0.6698000000000093,-0.1705365000000001,-0.05309999999997217,0.0511324690766037,-0.1705365000000001,0.6291626113245457,105.11824765554803,85.35374484791987,0.6538675850008481
