SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20200111145916493""","=""1578725956486171""",Testday_off,3.941936,0.5733588000000001,Kooper,-476.4227,0.9503824000000001,367.4666,-477.1034,1.104109,367.5207,0.9999563,0,-0.0001167333,0.9935898999999999,0.02271905,0.11073859999999999,3.061188,-0.6867892,-0.24053960000000002,-0.1108512,0.03202207,0.9933209999999999,0.07633615,-0.00841965,0.9970466,1,0.6807000000000016,-0.15372659999999996,-0.054099999999948516,0.05141474472905448,-0.15372659999999996,0.6478710492459411,103.30792045530433,85.46254321464036,0.6678414781773818
"=""20200111145916505""","=""1578725956495932""",Testday_off,3.9369400000000003,0.5733361,Kooper,-476.4219,0.9519595,367.4668,-477.0983,1.1039889999999999,367.5207,0.9999621999999999,0,-0.0001446877,0.9935796999999998,0.02309073,0.1107535,3.061829,-0.6836283000000001,-0.2409363,-0.11089439999999999,0.03174994,0.9933249,0.0764365,-0.008384976,0.9970392,1,0.676400000000001,-0.15202949999999993,-0.05389999999999874,0.0512303884100194,-0.15202949999999993,0.6440755144920282,103.24082865047107,85.45221316540257,0.6637550677283468
"=""20200111145916525""","=""1578725956515454""",Testday_off,3.993242,0.5733384,Kooper,-476.4126,0.9511963999999999,367.4664,-477.0886,1.103826,367.5206,0.9999703000000001,0,-0.0002005801,0.9935927,0.02418197,0.11040319999999999,3.062073,-0.6824111999999999,-0.24072270000000004,-0.11059839999999999,0.03185765,0.9933544,0.07631656,-0.008344306,0.9970486999999999,1,0.6759999999999877,-0.15262960000000006,-0.054199999999980264,0.05145792790229132,-0.15262960000000006,0.6434199998375834,103.30385991268905,85.4274654482218,0.6632744600323106
"=""20200111145916536""","=""1578725956526188""",Testday_off,3.984857,0.5733332,Kooper,-476.4008,0.9512982,367.4663,-477.0811,1.103734,367.5206,0.9999747999999999,0,-0.0002444756,0.9936155999999999,0.02472661,0.11007629999999999,3.062775,-0.6793011,-0.2421875,-0.1103154,0.03177425,0.9933886000000001,0.07673735,-0.008341604,0.9970164,1,0.6802999999999884,-0.15243579999999998,-0.054300000000012005,0.05156127677923116,-0.15243579999999998,0.6479851674184234,103.19764869496434,85.45046369662505,0.6676675936265192
"=""20200111145916549""","=""1578725956545708""",Testday_off,3.9880449999999996,0.5733465999999999,Kooper,-476.4,0.9530314000000001,367.4667,-477.0731,1.1036540000000001,367.5205,0.9999790000000001,0,-0.0002907218,0.9936264000000001,0.02487746,0.1099451,3.0630189999999997,-0.6777867,-0.2425842,-0.11023030000000003,0.03133625,0.9934120000000001,0.07682088,-0.008321781,0.9970101999999998,1,0.6731000000000336,-0.15062260000000005,-0.05380000000002383,0.05106353349696306,-0.15062260000000005,0.6412107985055596,103.17904497360912,85.44679612883945,0.660640552951522
"=""20200111145916562""","=""1578725956555468""",Testday_off,3.975133,0.5733441999999999,Kooper,-476.3866,0.9518399999999999,367.4657,-477.0637,1.1035700000000002,367.5204,0.999983,0,-0.0003442684,0.9936831,0.02505851,0.10939000000000004,3.06311,-0.677495,-0.243103,-0.1097278,0.03088013,0.9934818999999999,0.07693326,-0.008318564,0.9970015,1,0.6770999999999958,-0.15173000000000025,-0.05469999999996844,0.05187866991516691,-0.15173000000000025,0.6449427007992742,103.19760371145654,85.40107577547616,0.6645784202082016
"=""20200111145916580""","=""1578725956575964""",Testday_off,3.950047,0.5733619000000001,Kooper,-476.3709,0.9504056999999999,367.465,-477.0488,1.103465,367.5204,0.9999877,0,-0.000428037,0.9936997999999999,0.02513398,0.1092208,3.0630490000000004,-0.6771719,-0.2446899,-0.1096423,0.03008323,0.9935156999999999,0.07735815,-0.008342753,0.9969684000000001,2,0.6779000000000224,-0.15305929999999998,-0.0554000000000201,0.052453554904879136,-0.15305929999999998,0.6452480189771002,103.30217691067249,85.35252627086652,0.6652244213290138
"=""20200111145916595""","=""1578725956585723""",Testday_off,3.965155,0.5733668000000001,Kooper,-476.3694,0.9533594999999999,367.4658,-477.0347,1.1033979999999999,367.5203,0.9999908000000002,0,-0.0005049833,0.9937082,0.02579765,0.10898980000000001,3.063141,-0.6768371,-0.2457886,-0.10948699999999999,0.03007132,0.9935333000000001,0.07763165,-0.008351405,0.9969471,2,0.6653000000000021,-0.15003849999999996,-0.05450000000001865,0.05155923742576623,-0.15003849999999996,0.63333135850823,103.28548306888408,85.34583861673116,0.6529000812651631
"=""20200111145916615""","=""1578725956606220""",Testday_off,4.012461,0.5733484000000001,Kooper,-476.351,0.9527749,367.465,-477.0148,1.103332,367.5201,0.9999937,0,-0.0006107751000000001,0.9936896000000001,0.02723405,0.1088075,3.063507,-0.6749831000000001,-0.24627689999999997,-0.10941,0.03070522,0.9935223,0.07768625,-0.008310978,0.9969431999999999,2,0.6637999999999806,-0.15055710000000005,-0.05510000000003856,0.05203597558337628,-0.15055710000000005,0.6315660769625776,103.3646598944252,85.28992643072048,0.6513454480421462
"=""20200111145916629""","=""1578725956625740""",Testday_off,4.0130370000000015,0.5733384,Kooper,-476.3297,0.9534661,367.4651,-476.9991,1.103298,367.5201,0.9999955,0,-0.0006921566000000001,0.9936718000000001,0.02803169,0.1087693,3.064484,-0.6704051,-0.2470093,-0.1094522,0.03098356,0.9935091,0.07784049,-0.008252352,0.9969316999999999,2,0.669399999999996,-0.1498318999999999,-0.05500000000000682,0.051951348884711285,-0.1498318999999999,0.6377032510515034,103.18000354378796,85.34260780041089,0.6571255415141065
