SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20190303162455548""","=""1551601495543170""",Testhuanghun_on,4.895901,0.4969364000000001,mcp_road_part_02,-458.6912,-1.156507e-06,366.8914,-475.6701,1.120641,367.0689,0.9999635,-0.008559006999999999,-6.057179e-05,0.9831463,0.1822317,-0.01467058,3.0877380000000003,-0.2037256,-0.03225708,0.01461885,0.19063929999999998,0.9815513000000001,0.01036034,-0.000382321,0.9999462,1,16.97890000000001,-1.120642156507,-0.1775000000000091,0.1757061798174797,-1.120642156507,16.905274823185373,93.7923554257568,89.40451367053527,16.943288593186153
"=""20190303162455567""","=""1551601495562692""",Testhuanghun_on,4.916825,0.49693339999999997,mcp_road_part_02,-458.4756,-1.228108e-06,366.8979,-475.6595,1.120492,367.0689,0.9999716000000001,-0.007542917,-6.015295e-05,0.9830059999999999,0.1830095,-0.01437798,3.088287,-0.2012767,-0.03070068,0.01432654,0.1904183,0.9815985,0.009857128,-0.0003546253,0.9999514000000002,1,17.183899999999994,-1.120493228108,-0.17099999999999227,0.16924677228663074,-1.120493228108,17.111163848940624,93.74637743081216,89.43330508537504,17.1486465299585
"=""20190303162455614""","=""1551601495603683""",Testhuanghun_on,4.946301999999998,0.49685509999999994,mcp_road_part_02,-458.0705,-1.3664859999999998e-06,366.8961,-475.6263,1.120209,367.0689,0.9999863000000001,-0.005241976,-6.1449e-05,0.9820271,0.1882425,-0.01369088,3.088074,-0.1967214,-0.03033447,0.01363811,0.1933871,0.9810277000000001,0.009739921,-0.0003318808,0.9999524999999999,1,17.555800000000033,-1.120210366486,-0.17279999999999518,0.1710249323960673,-1.120210366486,17.484628246346084,93.66565788508649,89.43958234710085,17.521311186826377
"=""20190303162455660""","=""1551601495652484""",Testhuanghun_on,5.065968,0.5118431,mcp_road_part_02,-456.1119,-2.133963e-06,366.8897,-475.5819,1.120009,367.0689,0.9999947,-0.003295065,-6.274066e-05,0.9816419,0.1901789,-0.01454098,3.08847,-0.17729070000000002,-0.02835083,0.01448683,0.193412,0.9810107,0.009100696,-0.0002726032,0.9999585999999999,2,19.470000000000027,-1.1200111339630001,-0.17919999999998024,0.17739147222700116,-1.1200111339630001,19.405800483261515,93.3030396094368,89.47626486186975,19.438903906104706
"=""20190303162455680""","=""1551601495672979""",Testhuanghun_on,5.046202,0.5194035,Kooper,-474.8465,1.0151370000000002,367.0329,-475.5567,1.119953,367.0689,0.9999969000000001,-0.002553796,-6.319291e-05,0.981734,0.1896803,-0.01483874,3.1405939999999997,-0.4479004,-0.1534119,0.0147842,0.1921861,0.9812470999999999,0.04823165,-0.003473129,0.9988300999999999,2,0.7101999999999862,-0.1048159999999998,-0.036000000000001364,0.035190570591857345,-0.1048159999999998,0.6951005340299138,98.56436694361892,87.10178439415526,0.7038391311395323
"=""20190303162455703""","=""1551601495692499""",Testhuanghun_on,5.087472,0.519835,Kooper,-474.8674,0.9172870000000001,367.0208,-475.5287,1.1199219999999999,367.0689,0.9999983,-0.001893619,-6.375776999999999e-05,0.9813525,0.1916342,-0.01495429,3.236298,-0.951571,-0.2235413,0.01489944,0.19349149999999998,0.9809888000000001,0.06604646,-0.009543646,0.9977709000000001,3,0.6613000000000397,-0.2026349999999998,-0.04809999999997672,0.04395271522052999,-0.2026349999999998,0.6048142661708099,108.47733650516541,85.84354066241097,0.6393692837195044
"=""20190303162455725""","=""1551601495712995""",Testhuanghun_on,5.123246,0.5200431,Kooper,-474.844,0.9079915999999999,367.0208,-475.4969,1.119899,367.0689,0.9999992,-0.001277193,-6.433004e-05,0.9811190999999999,0.1927876,-0.01543474,3.2499689999999997,-1.0059120000000001,-0.22790529999999998,0.01537946,0.1940402,0.980873,0.06676878,-0.01010942,0.9977173,3,0.6528999999999883,-0.21190740000000008,-0.04809999999997672,0.04350034941592905,-0.21190740000000008,0.5909840899701049,109.67702958288862,85.79024232651952,0.629332361452882
"=""20190303162455748""","=""1551601495742275""",Testhuanghun_on,5.155791000000002,0.5195872,Kooper,-474.8141,0.9084828000000001,367.0202,-475.4626,1.119869,367.0688,0.9999998,-0.0007266682,-6.499696999999999e-05,0.9813431999999999,0.19159579999999998,-0.01602216,3.252014,-1.006872,-0.22940059999999998,0.01596609,0.1923082,0.9812046999999998,0.06716628,-0.01015355,0.9976901,3,0.6485000000000127,-0.21138619999999986,-0.04860000000002174,0.0439176167611088,-0.21138619999999986,0.5865316013300437,109.7681474411231,85.7178653773622,0.6250057615504042
"=""20190303162455770""","=""1551601495762771""",Testhuanghun_on,5.14044,0.5193077,Kooper,-474.7823,0.9078722,367.0212,-475.4248,1.119844,367.0688,0.9999998999999999,-0.00022668099999999998,-6.594059e-05,0.9815853000000001,0.1902796,-0.01685199,3.25116,-1.0131700000000001,-0.2262268,0.01679494,0.19050160000000002,0.9815431999999998,0.06622414,-0.01005607,0.9977541,3,0.6424999999999841,-0.21197180000000004,-0.04759999999998854,0.042912322565364536,-0.21197180000000004,0.5797450399524626,110.03346518664641,85.76672635883664,0.6187712200584934
"=""20190303162455792""","=""1551601495782291""",Testhuanghun_on,5.1810480000000005,0.5191205,Kooper,-474.7479,0.9085431999999999,367.0212,-475.3864,1.1198270000000001,367.0688,0.9999998999999999,0.000192762,-6.68822e-05,0.9813671,0.1912868,-0.01810789,3.2490229999999998,-1.014059,-0.2251892000000001,0.01805009,0.191097,0.9814052,0.06595907,-0.01001602,0.9977719999999999,4,0.638499999999965,-0.21128380000000024,-0.04759999999998854,0.0428871463003342,-0.21128380000000024,0.5758018625444682,110.0988245238703,85.74033409702929,0.614839764792344
