SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r
"=""20200111155752772""","=""1578729472760803""",Testhuanghun_off,5.710319999999999,0.5391958,Kooper,-476.4186,0.96901,367.4895,-477.1028,1.104014,367.5231,0.9999548,0,-3.862586e-06,0.9991242,-0.005928725,0.04142357,3.004639,-0.5863546,-0.1458435,-0.04142724,0.003571328,0.9991351,0.04758307,-0.0045961529999999995,0.9988566999999999,1,0.6841999999999757,-0.135004,-0.033599999999978536,0.03234121891876747,-0.135004,0.6586192514020016,101.57048066428753,87.18877313623749,0.6730908948830645
"=""20200111155752794""","=""1578729472791060""",Testhuanghun_off,5.721128,0.5395579,Kooper,-476.4093,0.9698206,367.4884,-477.0921,1.103855,367.5231,0.9999646999999999,0,-5.271995e-07,0.9991865,-0.004485093,0.04007865,3.00528,-0.5816631,-0.1482239,-0.04007935,0.003903205,0.9991889000000002,0.04836536,-0.004634615,0.9988189000000001,1,0.6828000000000429,-0.1340344,-0.03469999999998663,0.03341532655920665,-0.1340344,0.6575280197655541,101.50720136179886,87.09075282809307,0.6718816124952589
"=""20200111155752816""","=""1578729472810580""",Testhuanghun_off,5.709048,0.5397331999999999,Kooper,-476.3984,0.9699914000000001,367.4875,-477.0785,1.1037139999999999,367.5231,0.9999735000000001,0,4.244852e-06,0.9992819,-0.002461694,0.03780517,3.0059810000000002,-0.5802126,-0.15386960000000002,-0.03780071,0.004805849,0.9992736999999999,0.05020084,-0.0047983190000000005,0.9987275999999999,1,0.6801000000000386,-0.1337225999999998,-0.035599999999988086,0.03428119085219181,-0.1337225999999998,0.6548523078411118,101.52591977822635,87.00333002420533,0.6692447077727508
"=""20200111155752839""","=""1578729472831076""",Testhuanghun_off,5.72941,0.5399229,Kooper,-476.385,0.9709926999999999,367.4857,-477.0618,1.10359,367.5231,0.9999812,0,9.871523e-06,0.9993875,-0.0007363819,0.034988599999999995,3.006805,-0.5755745,-0.16104129999999994,-0.0349782,0.005411423,0.9993734000000001,0.05254068,-0.004981927,0.9986064,1,0.6768000000000143,-0.13259730000000014,-0.037399999999990996,0.03602799755684497,-0.13259730000000014,0.6518550879323406,101.48090842048299,86.83648382905103,0.666179492508232
"=""20200111155752861""","=""1578729472850595""",Testhuanghun_off,5.738157,0.5400611999999999,Kooper,-476.3695,0.9718525,367.4841,-477.0438,1.103492,367.5231,0.9999866,0,1.632761e-05,0.9994687,-0.0005046614,0.03259449,3.007416,-0.5722795,-0.170166,-0.03257837,0.004675673,0.9994583,0.05551479,-0.005233975,0.9984440999999998,2,0.6742999999999597,-0.1316394999999999,-0.03899999999998727,0.037583392781853235,-0.1316394999999999,0.649623219559864,101.43667015395188,86.68889285508659,0.6638914043460483
"=""20200111155752883""","=""1578729472880852""",Testhuanghun_off,5.763215,0.5401686,Kooper,-476.3524,0.9717165000000001,367.4821,-477.0224,1.103431,367.523,0.9999908000000002,0,2.372441000000001e-05,0.999527,-0.0003455095,0.03075661,3.007111,-0.5731759,-0.1775818,-0.030733099999999996,0.0039318140000000005,0.9995199,0.05793508,-0.005471994,0.9983054,2,0.6700000000000159,-0.13171449999999996,-0.04090000000002192,0.03939889326663471,-0.13171449999999996,0.6451580720703186,101.51796588243043,86.50536752875928,0.6596437828543342
"=""20200111155752907""","=""1578729472901348""",Testhuanghun_off,5.793376,0.5402368000000001,Kooper,-476.333,0.971648,367.4807,-476.9972,1.10341,367.523,0.999994,0,3.186617e-05,0.9995519,0.0005999766,0.02992756,3.006897,-0.5748413,-0.18432620000000002,-0.02989568,0.004067236,0.9995447000000001,0.06013255,-0.005697152,0.9981741,2,0.6641999999999939,-0.13176200000000005,-0.04230000000001155,0.04072497212815528,-0.13176200000000005,0.639147603455622,101.62556076159399,86.35417718179747,0.653857329240794
"=""20200111155752929""","=""1578729472920868""",Testhuanghun_off,5.75718,0.5402680999999999,Kooper,-476.2897,0.9685891,367.4792,-476.97,1.103402,367.523,0.9999960999999999,0,4.134059e-05,0.9995821,0.0009589233,0.02889951,3.0072330000000003,-0.5730155,-0.186615,-0.02885809,0.003749664,0.9995765,0.06088549,-0.0057514390000000006,0.9981281999999999,2,0.6803000000000452,-0.1348129,-0.043800000000032924,0.0421786038820361,-0.1348129,0.6546944097598297,101.61213673069362,86.3138209846105,0.6697598993688855
"=""20200111155752951""","=""1578729472941363""",Testhuanghun_off,5.796436,0.5403314,Kooper,-476.2641,0.9688339,367.4785,-476.9419,1.103392,367.523,0.9999976,0,5.0710150000000004e-05,0.9996212,0.0002689473,0.02752488,3.007294,-0.5734314,-0.1886597,-0.02747403,0.002487482,0.9996193999999999,0.06155591,-0.005820364000000001,0.9980867,3,0.6777999999999906,-0.1345580999999999,-0.04450000000002774,0.042852753401651,-0.1345580999999999,0.6522040982336536,101.63289854833917,86.2408120063695,0.6673173356825716
"=""20200111155752973""","=""1578729472970644""",Testhuanghun_off,5.819018,0.5406082,Kooper,-476.2368,0.9681415999999999,367.4776,-476.9097,1.103375,367.523,0.9999986999999999,0,6.131915e-05,0.9996866,0.0005191751,0.025030599999999997,3.006653,-0.5766359999999999,-0.1932068,-0.02496913,0.002196612,0.9996858000000001,0.0630433,-0.005996479,0.9979928,3,0.6728999999999701,-0.13523340000000006,-0.0454000000000292,0.04368485403181923,-0.13523340000000006,0.6468882147647665,101.78167608373282,86.13663805883199,0.6623147298293222
