SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r,Theta_Head,Phi_Head,r_Head_value_is_1
"=""20190303170715548""","=""1551604035542434""",Testhuanghun_on,4.251821,0.5286470999999999,Box001,-404.8503,0.7275454,357.8547,-475.6604,1.120624,367.0679,0.9999676,-0.008045947,0.00017603790000000002,0.9811148,0.1836421,-0.06074147,3.036011,-0.01685512,-0.3949585,0.06089697,0.1915356,0.9795946,0.129174,-0.0008784871000000001,0.9916216,1,70.81009999999998,-0.3930786000000001,-9.213200000000027,9.225385970421137,-0.3930786000000001,70.80633137241894,90.31540624507922,82.57672572219505,71.40587384459222,78.95758584669133,86.44275794137472,0.9999999536858493
"=""20190303170715569""","=""1551604035561952""",Testhuanghun_on,4.101851,0.5289071,Box001,-404.8318,0.8103696,357.8331,-475.6479,1.120485,367.068,0.9999756,-0.0069762240000000005,0.0003031801,0.9808057,0.1853684,-0.0604893,3.035767,-0.0132941,-0.395813,0.06076435,0.1922132,0.9794701,0.12958630000000002,-0.000735686,0.9915679,1,70.8161,-0.31011539999999993,-9.234900000000039,9.256195592043557,-0.31011539999999993,70.81196157923759,90.24880418265356,82.55279792279255,71.41503504934309,78.91802714736555,86.45003496913945,0.9999999486395849
"=""20190303170715592""","=""1551604035582449""",Testhuanghun_on,4.130216000000001,0.5291853,Floor 01,-333.6623,0.8311937,348.5117,-475.632,1.120357,367.0682,0.9999828000000002,-0.005876449000000001,0.0004615582,0.9804347,0.1872724,-0.06064198,3.03537,-0.00618279,-0.396698,0.06106845,0.1930386,0.9792889,0.1300464,-0.0005138493,0.9915078000000002,1,141.9696999999999,-0.28916329999999996,-18.556499999999968,18.621950466436342,-0.28916329999999996,141.960540789899,90.11571584085577,82.52678442573837,143.17700861503238,78.8698332475709,86.4316562302791,1.0000000031692862
"=""20190303170715617""","=""1551604035601969""",Testhuanghun_on,4.162966,0.5295025,Floor 01,-334.5983,1.186479,348.5117,-475.6115,1.1202450000000002,367.0684,0.9999886999999998,-0.00472798,0.0006609583,0.9801411,0.1888433,-0.06051638,3.034943,0.001424551,-0.3993225,0.06113485,0.1934844,0.9791968,0.131106,-0.000277207,0.9913683,2,141.01319999999996,0.0662339999999999,-18.556699999999974,18.649896779843328,0.0662339999999999,141.0008732786734,89.97331816582674,82.46534058575227,142.22893271831188,78.84380027221174,86.42745127481088,1.0000000280290609
"=""20190303170715637""","=""1551604035631754""",Testhuanghun_on,4.0453790000000005,0.5296488,Floor 01,-335.1387,1.522297,348.5117,-475.5907,1.120162,367.0685,0.9999925,-0.00380473,0.0008584982,0.9799386999999998,0.1899821,-0.0602269,3.034393,0.008686543,-0.4008484000000001,0.06103726,0.1937188,0.9791565,0.13181510000000002,-5.828976e-05,0.9912743,2,140.45200000000006,0.4021349999999999,-18.556799999999953,18.67722132867935,0.4021349999999999,140.43488566759967,89.83736611200686,82.4243703842981,141.6720064853692,78.83011067168307,86.43299299998121,0.9999999860369987
"=""20190303170715661""","=""1551604035652251""",Testhuanghun_on,4.026324,0.529849,Floor 01,-335.4676,1.83378,348.5117,-475.5654,1.120106,367.0688,0.9999952,-0.002933661,0.00109296,0.9798386999999998,0.190606,-0.05988371,3.033722,0.01545179,-0.4017639,0.06092232,0.1934896,0.979209,0.1323691,0.00014936040000000002,0.9912005,2,140.0978,0.7136739999999999,-18.557099999999988,18.709733705404968,0.7136739999999999,140.07386182915295,89.71065117244007,82.39200657999726,141.31967390861783,78.84349639217535,86.4398831738982,1.000000010031671
"=""20190303170715703""","=""1551604035692267""",Testhuanghun_on,3.985597,0.5300018,Floor 01,-335.599,1.99358,348.5117,-475.5118,1.120041,367.0693,0.9999975,-0.001628121,0.001571661,0.9797565,0.1910872,-0.05969345,3.0335080000000003,0.01893258,-0.4021912,0.06119961,0.1926924,0.9793489,0.13298870000000002,0.0003167701,0.9911175,2,139.9128,0.8735389999999998,-18.55759999999998,18.776753572313627,0.8735389999999998,139.87810262440442,89.64537314934665,82.35451623503401,141.13544253270803,78.89004866903109,86.42423068700833,1.000000010606561
"=""20190303170715727""","=""1551604035722056""",Testhuanghun_on,3.971127,0.5301208000000001,Floor 01,-335.6758,2.202177,348.5117,-475.4763,1.120002,367.0697,0.9999977,-0.0009875632,0.001879228,0.9798346,0.1907503,-0.05948482,3.032898,0.02347207,-0.4024963,0.06129257,0.1917288,0.9795322,0.13341589999999998,0.0004641638,0.99106,3,139.8005,1.082175,-18.558,18.81957622909613,1.082175,139.75714907010837,89.56032143164127,82.33073388785589,141.02272252505225,78.94630803109354,86.41948175115321,1.0000000213617422
"=""20190303170715747""","=""1551604035741576""",Testhuanghun_on,4.157828,0.5301826,Floor 01,-335.5926,2.208769,348.5117,-475.4453,1.119977,367.07,0.9999977,-0.0005284180999999999,0.002142637,0.9799717,0.1900494,-0.05947416,3.032715,0.02360642,-0.4023438,0.06154015,0.190578,0.9797412,0.1336355,0.0005000985,0.9910305,3,139.85269999999997,1.0887919999999998,-18.558299999999974,18.856787828677536,1.0887919999999998,139.80428829164865,89.5577951799049,82.31831063496044,141.0744588505284,79.01348237466478,86.40582163062817,0.9999999915617312
"=""20190303170715770""","=""1551604035762072""",Testhuanghun_on,3.97832,0.5302574999999999,Floor 01,-335.7529,2.129595,348.5117,-475.4045,1.119945,367.0705,0.999997,-2.832198e-05,0.002482945,0.9800193,0.190016,-0.05879182,3.032654,0.02191997,-0.4028931,0.06119108,0.1900546,0.9798647,0.134152,0.0004987278,0.9909607,3,139.65159999999997,1.0096500000000002,-18.558799999999962,18.904519020679725,1.0096500000000002,139.59791893655506,89.58936029991327,82.2878519915661,140.87575804212284,79.0440290007103,86.42660492743667,0.9999999647794076
