SystemTime,Timestamp,NowSsceneName,PupilRadiusH,GazePointX,Hitname,HitPointX,HitPointY,HitPointZ,CameraPosX,CameraPosY,CameraPosZ,CarDirX,CarDirY,CarDirZ,CameraDirX,CameraDirY,CameraDirZ,EyeDirX,EyeDirY,EyeDirZ,HeadLocalDirX,HeadLocalDirY,HeadLocalDirZ,EyeLocalDirX,EyeLocalDirY,EyeLocalDirZ,speed,VecX,VecY,VecZ,LocalVecX,LocalVecY,LocalVecZ,Theta,Phi,r,Theta_Head,Phi_Head,r_Head_value_is_1
"=""20190312150945800""","=""1552374585790937""",Testhuanghun_off,5.332589,0.5527685999999999,Kooper,-475.7361,0.9823909,367.1218,-476.4033,1.109228,367.214,0.9999977,0,-0.0008521942,0.9969621,0.07781957,0.003266877,3.0527040000000003,-0.5521789,-0.4020081,-0.004108465,0.0797538,0.9968061,0.12769360000000002,-0.01125544,0.9917498,3,0.6671999999999798,-0.12683710000000015,-0.09219999999999118,0.08849321991294637,-0.12683710000000015,0.6444256005142119,101.03376969211628,82.18098483409214,0.6627239655430259,85.4255855860798,90.23615061326942,0.9999999745481528
"=""20190312150945813""","=""1552374585810457""",Testhuanghun_off,5.431038,0.5526174,Kooper,-475.67800000000005,0.9789593,367.1177,-476.382,1.109177,367.2139,0.9999984,0,-0.0009212131,0.9969224,0.07834829,0.002688761,3.053284,-0.5484121999999999,-0.4048767,-0.003598889,0.07988594,0.9967975,0.1285327,-0.01123932,0.9916416,3,0.703999999999894,-0.1302177,-0.09620000000001028,0.09244650317675476,-0.1302177,0.6812091365033697,100.72591153641741,82.27163622169785,0.6996777065181985,85.41799033853349,90.20686273257542,0.9999999857089839
"=""20190312150945832""","=""1552374585821193""",Testhuanghun_off,6.0427300000000015,0.5166533,Kooper,-475.6766,0.9820427,367.1201,-476.3516,1.109131,367.2137,0.999999,0,-0.001014956,0.9969355,0.07819923,0.002171421,3.053589,-0.5503397,-0.4052429,-0.003174588,0.07929320000000001,0.9968463,0.1285316,-0.01126023,0.9916415,3,0.6750000000000114,-0.12708829999999993,-0.09360000000003764,0.08979187683282247,-0.12708829999999993,0.6524039144312758,100.92271414612922,82.16348184261025,0.6707047671720414,85.45206006397508,90.18246532007286,1.0000000176994497
"=""20190312150945847""","=""1552374585840713""",Testhuanghun_off,5.366764,0.5162594,Kooper,-475.6453,0.9772834,367.1856,-476.3292,1.109293,367.2136,0.9999985,0,-0.001073597,0.9969873,0.07755099,0.001614895,3.054199,-0.5702454,-0.1195374,-0.002676978,0.07898803,0.9968719,0.037409,-0.003262427,0.9992947,3,0.6838999999999942,-0.13200960000000006,-0.02799999999996316,0.026287939018105888,-0.13200960000000006,0.6594024091997757,101.31196604123377,87.71703779447293,0.6730000947165223,85.46959963362413,90.1538604634804,0.9999999300520492
"=""20190312150945866""","=""1552374585861211""",Testhuanghun_off,5.3665400000000005,0.5166592999999999,Kooper,-475.6174,0.9726207,367.186,-476.2985,1.109523,367.2135,0.9999973,0,-0.001144443,0.9970111,0.07725899,0.0001237035,3.054901,-0.5866561,-0.1178894,-0.001258516,0.07927609,0.9968519,0.03676798,-0.003279483,0.9993184000000002,4,0.6811000000000149,-0.13690230000000006,-0.027500000000031832,0.02568449183490036,-0.13690230000000006,0.6547221835204907,101.80155019368149,87.7534612455744,0.6693751343304786,85.4530433935984,90.07233533581002,0.9999999964209102
"=""20190312150945901""","=""1552374585890489""",Testhuanghun_off,5.365094,0.5254714,Kooper,-475.5853,0.9690821,367.1841,-476.2356,1.109346,367.2132,0.9999982,0,-0.001298703,0.9968919,0.07877884,-0.0007563810000000001,3.055634,-0.6017683000000001,-0.1242981,-0.0005316911,0.08012216,0.9967849,0.03863117,-0.0035130340000000004,0.9992474,3,0.6502999999999588,-0.1402639,-0.029099999999971263,0.02700174610723319,-0.1402639,0.6214820418628431,102.70655145200097,87.51221495609798,0.6376856469249235,85.40441242569044,90.03056191275117,0.9999999900432506
"=""20190312150945921""","=""1552374585910985""",Testhuanghun_off,5.346174,0.5250424,Kooper,-475.5266,0.9305022,367.1678,-476.1932,1.109184,367.2131,0.9999987,0,-0.0014126820000000002,0.9968554,0.07923721,-0.0009912123,3.070374,-0.7745569999999999,-0.1961365,-0.0004095431,0.07996102,0.9967979,0.06049694,-0.0071551980000000015,0.9981427,4,0.6666000000000167,-0.1786818,-0.04529999999999745,0.04139750115996108,-0.1786818,0.6221658721425289,105.99016087391749,86.19328040245176,0.6486380432971864,85.41367479909219,90.02354046877343,0.9999999929447005
"=""20190312150945944""","=""1552374585941241""",Testhuanghun_off,5.366059,0.5246012,Kooper,-475.4853,0.929463,367.1684,-476.146,1.10909,367.2128,0.9999988,0,-0.001544987,0.9968923,0.07877307,-0.0009651054,3.071259,-0.7796787,-0.1940918,-0.0005659625,0.07902892,0.9968722,0.05969124,-0.007065594000000001,0.9981919,4,0.6606999999999631,-0.17962699999999998,-0.044399999999996,0.04040597917507284,-0.17962699999999998,0.6154789915784724,106.23673372654842,86.24394210118204,0.6424273432510089,85.46724994723917,90.03252900334529,1.0000000368213782
"=""20190312150945966""","=""1552374585960761""",Testhuanghun_off,5.334948000000002,0.5244706,Kooper,-475.4417,0.9285896,367.1688,-476.098,1.109149,367.2126,0.9999987,0,-0.001665284,0.996927,0.078329,-0.001272747,3.071381,-0.7872406999999999,-0.1910706,-0.0003786875,0.0786553,0.9969018,0.05859454,-0.006963425,0.9982576,5,0.6562999999999874,-0.18055939999999995,-0.043800000000032924,0.039714382354451454,-0.18055939999999995,0.610377725417268,106.4461606331514,86.2772829362426,0.6377616300622932,85.48872347091252,90.02176462562386,0.9999999992327762
"=""20190312150945991""","=""1552374585981258""",Testhuanghun_off,5.34725,0.5244114000000001,Kooper,-475.3986,0.9295318,367.1693,-476.0479,1.109611,367.2124,0.9999968,0,-0.0017530820000000002,0.9970434,0.07683489,-0.001154144,3.070984,-0.7886816,-0.1908569,-0.0005873688,0.07868951,0.996899,0.05844625,-0.0069357690000000005,0.9982665,5,0.6493000000000393,-0.18007920000000002,-0.043099999999981264,0.03897673774284737,-0.18007920000000002,0.6031816783041581,106.59024119765648,86.30276892344082,0.6306947291673966,85.4867572920485,90.03375843426801,1.0000000000935736
"=""20190312150946012""","=""1552374586000777""",Testhuanghun_off,6.015462,0.5244429,Kooper,-475.3586,0.9309124,367.1694,-476.0034,1.109821,367.2122,0.9999945,0,-0.001828052,0.9971411,0.07554951,-0.001425939,3.069977,-0.7958012,-0.1905823,-0.0003924835,0.07831302,0.9969288,0.05827684,-0.006957945,0.9982761999999998,5,0.6447999999999752,-0.17890859999999995,-0.042799999999999734,0.03865811339610603,-0.17890859999999995,0.5989672783278138,106.59799967803568,86.30717908058035,0.6263102564965186,85.50839561427294,90.0225569237409,1.0000000577071273
"=""20190312150946033""","=""1552374586031033""",Testhuanghun_off,5.576471,0.5308321,Kooper,-475.3159,0.9301987,367.1694,-475.9529,1.109638,367.212,0.9999952,0,-0.00192786,0.9971394,0.07557236,-0.001447337,3.069092,-0.8017886,-0.1921997,-0.0004704561,0.07800165,0.9969531,0.05868032,-0.007036616,0.998252,4,0.6370000000000005,-0.17943929999999994,-0.04259999999999309,0.038342847069669984,-0.17943929999999994,0.5904373416782298,106.87099399841252,86.28444419509769,0.6182919138675135,85.52629019697436,90.02703752761825,0.9999999811656372
"=""20190312150946056""","=""1552374586050553""",Testhuanghun_off,5.510155,0.5344161000000001,Kooper,-475.268,0.93295,367.1577,-475.8977,1.109368,367.2119,0.9999964,0,-0.002050485,0.9971523,0.07540161,-0.0013387879999999998,3.068298,-0.7916435,-0.2424927,-0.0007001155,0.07711027,0.9970223,0.07438742,-0.008907915,0.9971896,5,0.6296999999999571,-0.1764180000000002,-0.05420000000003712,0.04908435890165568,-0.1764180000000002,0.5842860352683581,106.74538053375342,85.19800483166817,0.6123093630040323,85.57751678014378,90.04023345990197,0.9999999752992379
"=""20190312150946079""","=""1552374586071050""",Testhuanghun_off,5.364799,0.5364438,Kooper,-475.2169,0.9364166,367.1516,-475.8386,1.109242,367.2116,0.9999966999999998,0,-0.0021913460000000003,0.9971154,0.07589935,-0.0007389968,3.067139,-0.7792696,-0.2717896,-0.001438424,0.07724006,0.9970115,0.08352053,-0.009877638,0.9964571,5,0.6216999999999757,-0.17282540000000013,-0.060000000000002274,0.054467241476002064,-0.17282540000000013,0.5776059188190725,106.58818260852571,84.61303642537281,0.6053626159038813,85.57005828534122,90.08266260436122,1.0000000135323286
"=""20190312150946101""","=""1552374586090569""",Testhuanghun_off,5.384297,0.5384686,Kooper,-475.1217,0.9286252,367.1445,-475.7864,1.109701,367.2113,0.999993,0,-0.002295574,0.9972252,0.07444503,0.0001798066,3.067291,-0.7728199,-0.2870789,-0.002462426,0.07741977,0.9969956,0.08823773,-0.01035387,0.9960456,6,0.6647000000000389,-0.18107579999999998,-0.06680000000000064,0.06080654150163984,-0.18107579999999998,0.6193485526448439,106.22319955690772,84.39277195281005,0.6481346391748349,85.55973092185171,90.1415114873943,1.0000000553740076
"=""20190312150946123""","=""1552374586111069""",Testhuanghun_off,5.412542,0.5398673,Kooper,-475.0774,0.9294591,367.1414,-475.7389,1.110184,367.2111,0.9999851,0,-0.002379972,0.9974074,0.07195643,0.001156385,3.066559,-0.7795823000000001,-0.3007507,-0.0035255720000000007,0.07689871,0.9970327,0.09240077,-0.01094062,0.9956618,5,0.6614999999999895,-0.18072490000000008,-0.06970000000001164,0.06344206121441699,-0.18072490000000008,0.6161770646034004,106.26502189321695,84.121496891517,0.6452600712537596,85.58967458564018,90.20260073120451,1.0000000230634403
"=""20190312150946146""","=""1552374586140345""",Testhuanghun_off,5.272776,0.5408269,Kooper,-475.0312,0.9291146,367.1396,-475.685,1.110147,367.2109,0.9999824,0,-0.002482111,0.9974329,0.07156211,0.002550971,3.064697,-0.7841125,-0.3091125,-0.005021704,0.07694293,0.9970229,0.09493491,-0.01129988,0.9954193,5,0.6537999999999897,-0.1810324,-0.07130000000000791,0.06476947217963896,-0.1810324,0.607914261163245,106.49490125995491,83.91843465127073,0.6375951405883228,85.5871335457242,90.28857914114906,1.000000047556228
"=""20190312150946167""","=""1552374586160841""",Testhuanghun_off,5.420246,0.5173892,Kooper,-474.9799,0.9300319,367.1388,-475.6272,1.109782,367.2106,0.9999861,0,-0.002604624,0.9973536,0.0726154,0.003655973,3.064697,-0.7828961999999999,-0.31240840000000003,-0.006246722,0.07720677,0.9969955,0.09585658,-0.01136717,0.9953303,5,0.6473000000000297,-0.17975010000000013,-0.07179999999999609,0.06515085621449923,-0.17975010000000013,0.6016534688331585,106.54267349716709,83.8197307455613,0.6313015357770523,85.57197116795484,90.35898469249973,0.9999999669449136
"=""20190312150946190""","=""1552374586180365""",Testhuanghun_off,5.480095,0.5122496,Kooper,-474.875,1.034612,367.1795,-475.5649,1.10945,367.2103,0.9999894,0,-0.002749712,0.9973128,0.07313991,0.004208911,3.030487,-0.3029909,-0.1249695,-0.006941975,0.07681360000000001,0.9970213,0.03827804,-0.001633857,0.9992658,6,0.6899000000000228,-0.07483799999999996,-0.030799999999999283,0.02856735601993816,-0.07483799999999996,0.6819731516083726,96.25699172875728,87.60132408308064,0.6866616339862205,85.59456537803698,90.39892772770138,0.9999999964077753
"=""20190312150946212""","=""1552374586200857""",Testhuanghun_off,5.394645,0.5112,Kooper,-474.8035,1.053179,367.1891,-475.5034,1.109282,367.21,0.9999911,0,-0.002901995,0.9972587,0.07387993,0.004105886,3.024841,-0.2238114,-0.08261108,-0.006988492,0.07695055,0.9970104,0.0243411,-0.0006847289999999999,0.9997035,6,0.6999000000000137,-0.05610299999999978,-0.020899999999983262,0.018748437280450846,-0.05610299999999978,0.6954928661242146,94.6101985091798,88.4558486621922,0.6980038519515015,85.5866953634728,90.40160517808147,0.9999999819369481
"=""20190312150946235""","=""1552374586231114""",Testhuanghun_off,5.387163,0.5108988,mcp_road_part_02,-458.5359,-1.23586e-06,366.7917,-475.4424,1.109581,367.2096,0.9999874,0,-0.0030398290000000004,0.9973135,0.07314401,0.003989582,3.0232240000000004,-0.1976483,-0.07452393,-0.007011205,0.07714544,0.9969952,0.02156443,-0.0005055555,0.9997673,6,16.906499999999994,-1.1095822358599998,-0.41790000000003147,0.36493384698718334,-1.1095822358599998,16.835221094901307,93.76993551742923,88.75820489212782,16.875693134358155,85.57549578705174,90.4029165174873,1.0000000023656928
"=""20190312150946258""","=""1552374586250633""",Testhuanghun_off,5.3607510000000005,0.5113470999999999,mcp_road_part_02,-458.5277,-1.236023e-06,366.8016,-475.3843,1.110182,367.2093,0.9999759,0,-0.003154773,0.9974614,0.07109860000000001,0.003978801,3.022949,-0.1983001,-0.07290649,-0.00711809,0.0772914,0.9969831,0.02091847,-0.0004785742,0.9997811,6,16.856600000000018,-1.110183236023,-0.4076999999999771,0.3529879824878991,-1.110183236023,16.785038145112633,93.78326820022772,88.79525201431845,16.825415681825323,85.56710768309637,90.40906368992401,0.9999999647024084
"=""20190312150946280""","=""1552374586271129""",Testhuanghun_off,5.349079,0.5111382000000001,mcp_road_part_02,-458.4226,-1.278372e-06,366.7769,-475.3291,1.110737,367.209,0.9999576,0,-0.0032478000000000003,0.9976393,0.06854862,0.004079746,3.022003,-0.1977954,-0.07702637,-0.007315458,0.07715353,0.9969924,0.02219273,-0.0005130648,0.9997536,6,16.906499999999994,-1.110738278372,-0.4320999999999913,0.3755667345483559,-1.110738278372,16.835195193881077,93.77380550666872,88.72203321812216,16.875976626886413,85.57503093185603,90.420401746988,1.0000000143874852
"=""20190312150946303""","=""1552374586300409""",Testhuanghun_off,5.2917809999999985,0.5111354,mcp_road_part_02,-459.1438,-1.024543e-06,366.8084,-475.274,1.11079,367.2086,0.9999491,0,-0.003328176,0.997684,0.06792326,0.0036418,3.021576,-0.207359,-0.07476807,-0.006959231999999999,0.07743023,0.9969735,0.02136731,-0.0005041002,0.9997716,5,16.130200000000002,-1.110791024543,-0.4001999999999839,0.3448767151411256,-1.110791024543,16.055350869128038,93.95679769011274,88.76944813767994,16.097424892810107,85.55912962644088,90.39993856032675,1.0000000155650661
"=""20190312150946324""","=""1552374586320906""",Testhuanghun_off,5.340866,0.5112717999999999,mcp_road_part_02,-459.1249,-1.03205e-06,366.8044,-475.2192,1.110396,367.2084,0.9999558,0,-0.003427021,0.9976178,0.06889674,0.003458332,3.021423,-0.2078226,-0.07562256,-0.006872598000000001,0.07763845,0.9969579,0.02155193,-0.0005048012,0.9997676,5,16.094299999999972,-1.1103970320499998,-0.4039999999999964,0.34718841241435583,-1.1103970320499998,16.01938484215232,93.9642344858997,88.75842192578047,16.061575641370922,85.54716344349217,90.39496614888937,1.0000000079470408
"=""20190312150946346""","=""1552374586340428""",Testhuanghun_off,5.335536,0.5115182,mcp_road_part_02,-458.8854,-1.11735e-06,366.7901,-475.1563,1.1099370000000002,367.208,0.9999653,0,-0.003564271,0.9975328,0.07015476,0.002615983,3.021606,-0.2054119,-0.07736206,-0.006164734,0.07766269,0.9969606,0.02198871,-0.0005044364,0.9997581,6,16.270899999999983,-1.1099381173500005,-0.41790000000003147,0.35823587308120725,-1.1099381173500005,16.196964232287282,93.91925452247445,88.73296888255716,16.238902238362733,85.54577020784576,90.35428555381336,0.9999999676578428
"=""20190312150946368""","=""1552374586360922""",Testhuanghun_off,5.365604,0.5114185,mcp_road_part_02,-458.3977,-1.2931559999999998e-06,366.7532,-475.0909,1.109639,367.2076,0.9999719,0,-0.003718908,0.9974411,0.07147008,0.001858824,3.021698,-0.2001281,-0.08200073,-0.005558948,0.07798881,0.9969388,0.0233665,-0.0005268056,0.9997268,6,16.69319999999999,-1.1096402931559999,-0.454400000000021,0.39059047996479257,-1.1096402931559999,16.62138549728364,93.81833606042842,88.65383857395074,16.66296247227801,85.5270284924934,90.3194789469719,1.0000000636667594
"=""20190312150946392""","=""1552374586380446""",Testhuanghun_off,5.866831,0.5110142,mcp_road_part_02,-457.9383,-1.454872e-06,366.7329,-475.0208,1.109457,367.2072,0.9999762,0,-0.0038878,0.9974301,0.07164621,0.0006617985000000001,3.02182,-0.1954874,-0.08361816,-0.00452902,0.07737079,0.9969921,0.02373283,-0.0005155145,0.9997182,6,17.082499999999982,-1.1094584548720001,-0.4743000000000279,0.40617003774807214,-1.1094584548720001,17.012509331185857,93.730159228631,88.63233528361582,17.05348486105808,85.5625454627181,90.26027482703576,0.9999999993148972
"=""20190312150946412""","=""1552374586400937""",Testhuanghun_off,5.331697,0.5105270000000001,mcp_road_part_02,-458.06300000000016,-1.4112e-06,366.7376,-474.9599,1.10968,367.2068,0.9999721,0,-0.004019051,0.9974793,0.07095829,7.451651999999997e-05,3.022003,-0.1977118,-0.0836792,-0.004073152,0.07723150000000001,0.9970049,0.02361969,-0.0005090631,0.9997209,7,16.896899999999963,-1.1096814112,-0.4692000000000007,0.39956336007719,-1.1096814112,16.82613358845541,93.77212516436695,88.63967605309708,16.867418748866893,85.57055029256992,90.23407419618275,1.0000000328917371
"=""20190312150946427""","=""1552374586420458""",Testhuanghun_off,5.255916,0.5099822,mcp_road_part_02,-457.9229,-1.456632e-06,366.7459,-474.9213,1.109986,367.2066,0.9999653,0,-0.004094018,0.997552,0.0699317,-0.0002679405,3.021545,-0.196804,-0.08172607,-0.003806937,0.07718538,0.9970095,0.0229052,-0.0004786934,0.9997375,7,16.998399999999947,-1.109987456632,-0.4606999999999744,0.38944317394156897,-1.109987456632,16.928015151175362,93.75058338300451,88.68209505516619,16.968837175777033,85.57320058100534,90.21877460838931,1.0000000093726582
"=""20190312150946447""","=""1552374586440954""",Testhuanghun_off,5.270096,0.5097589,mcp_road_part_02,-458.5552,-1.231914e-06,366.7819,-474.867,1.11048,367.2062,0.9999504,0,-0.004191191,0.9976775,0.06811073,-0.0009778246000000002,3.021729,-0.20493960000000008,-0.07839966,-0.003197472,0.07713641,0.9970154,0.02170619,-0.0004512222,0.9997643,6,16.31179999999995,-1.1104812319139998,-0.42430000000001655,0.35428672187372234,-1.1104812319139998,16.23822720319472,93.9112588293472,88.75011517076264,16.280009531640403,85.57601460936057,90.18374944121314,0.9999999787060192
"=""20190312150946471""","=""1552374586461450""",Testhuanghun_off,5.279089,0.5097319,mcp_road_part_02,-459.2706,-9.836048e-07,366.8001,-474.8075,1.110937,367.2058,0.9999301,0,-0.004277493,0.9978216,0.06596378,-0.001069786,3.021606,-0.2151408,-0.07867432,-0.003195612,0.0769662,0.9970286,0.02170779,-0.0004675607,0.9997643,6,15.536900000000005,-1.1109379836048,-0.4057000000000244,0.33750886122093426,-1.1109379836048,15.45950725485007,94.10929935588686,88.74932871134581,15.503046797245391,85.58579617925233,90.1836401218511,1.0000000185482272
"=""20190312150946493""","=""1552374586480971""",Testhuanghun_off,5.187941,0.5093988,mcp_road_part_02,-459.742,-8.197144e-07,366.8131,-474.7485,1.110844,367.2055,0.9999271,0,-0.004348444,0.9978423,0.06564822,-0.001200267,3.02121,-0.2227845,-0.07873535,-0.003136675,0.07690156,0.9970338,0.02165757,-0.000477118,0.9997653,6,15.006500000000017,-1.1108448197144,-0.3923999999999523,0.3253556274789596,-1.1108448197144,14.926330275341805,94.25520347821748,88.75129704176891,14.971144511573053,85.5895108980133,90.18025231069979,1.0000000435014638
"=""20190312150946515""","=""1552374586511226""",Testhuanghun_off,5.069387,0.5090965999999999,mcp_road_part_02,-460.2867,-4.641831e-06,366.8394,-474.6863,1.110395,367.2052,0.9999389,0,-0.004436965,0.9977558,0.06695458,-0.0009323065,3.021667,-0.232102,-0.07647705,-0.003492249,0.07705987,0.9970204,0.02081721,-0.0004579375,0.9997832,5,14.399600000000019,-1.110399641831,-0.3657999999999788,0.30011911043823863,-1.110399641831,14.316006852904232,94.43421104551922,88.79903382556994,14.362141590216606,85.5804134304733,90.20068828122443,1.0000000486918263
"=""20190312150946536""","=""1552374586530746""",Testhuanghun_off,5.0713870000000005,0.5084092,mcp_road_part_02,-459.497,-8.970213000000002e-07,366.836,-474.6232,1.110012,367.2048,0.9999502,0,-0.00453701,0.9976656,0.06828976,-0.0004771429,3.021515,-0.2208821,-0.07342529,-0.004046076,0.07716541,0.9970101,0.01971707,-0.0003884368,0.9998055,6,15.126200000000038,-1.1100128970213001,-0.3687999999999647,0.29855894761643964,-1.1100128970213001,15.046737090524216,94.21829720652764,88.86328025073244,15.090578622044704,85.57434818268598,90.2325170083686,1.000000005366738
"=""20190312150946559""","=""1552374586551242""",Testhuanghun_off,5.0550120000000005,0.5077472,mcp_road_part_02,-458.9917,-1.062673e-06,366.8596,-474.5544,1.109794,367.2044,0.9999573,0,-0.004647648,0.9975962,0.0692966,-6.111164000000001e-05,3.021698,-0.2145734,-0.06671143,-0.004570894,0.07726289,0.9970003,0.017393099999999998,-0.0002871144,0.9998487,7,15.562700000000007,-1.109795062673,-0.34480000000002065,0.2710861417501625,-1.109795062673,15.485425231318981,94.09858634750492,88.99708886056662,15.527508730384048,85.5687463428352,90.26267905828814,1.0000000227216004
"=""20190312150946582""","=""1552374586570762""",Testhuanghun_off,4.993453,0.5072181,mcp_road_part_02,-458.5966,-1.18956e-06,366.8881,-474.489,1.110213,367.204,0.9999461,0,-0.004735029,0.9976583,0.06839532,-3.964501e-05,3.02182,-0.2101536,-0.05987549,-0.004680111,0.07760897,0.9969729,0.01505106,-0.000193804,0.9998867,7,15.89240000000001,-1.11021418956,-0.3158999999999992,0.23947405941022576,-1.11021418956,15.81656073320078,94.0147267607959,89.1325671351265,15.857285921583793,85.54885764181687,90.26896281560408,1.0000000094989216
